Temperature_root,Time_root,Re,Rct,Sense_current,Battery_current,Current_ratio,Battery_impedance
24,733516.943938796,0.0466870016248693,0.0762747409853059,826.732360839844+-57.8308334350586i,333.0751953125+-38.5158538818359i,2.46917926931994+0.111901801859359i,0.232019686835475+0.186701805870553i
24,733516.943938796,0.0466870016248693,0.0762747409853059,828.123229980469+-59.8762054443359i,332.954803466797+-34.8688774108887i,2.47884067309126+0.0797651387824362i,0.238166993429931+0.149474830240905i
24,733516.943938796,0.0466870016248693,0.0762747409853059,825.29296875+-60.0023803710938i,335.312103271484+-36.6804237365723i,2.45150700655552+0.0892301086976091i,0.238903889469219+0.104401837040368i
24,733516.943938796,0.0466870016248693,0.0762747409853059,823.069885253906+-60.2177276611328i,334.089263916016+-37.5121231079102i,2.45293620060899+0.0951755129729472i,0.231122037478984+0.0588767705896526i
24,733516.943938796,0.0466870016248693,0.0762747409853059,825.383911132812+-61.567310333252i,333.945770263672+-34.6908187866211i,2.46417074300948+0.0716187851485574i,0.215435642178107+0.0187747618253395i
24,733516.943938796,0.0466870016248693,0.0762747409853059,822.399841308594+-40.2336120605469i,339.167785644531+-28.8249053955078i,2.41737938869592+0.0868216893526729i,0.194922678895409+-0.0125581442581687i
24,733516.943938796,0.0466870016248693,0.0762747409853059,822.489196777344+-38.3464584350586i,339.053131103516+-27.3538360595703i,2.41921987730843+0.0820770638227602i,0.173382744852776+-0.034399983925732i
24,733516.943938796,0.0466870016248693,0.0762747409853059,819.976196289062+-40.958137512207i,341.552062988281+-28.9485359191895i,2.39370402203374+0.08296272346192i,0.154015153824734+-0.047915753168913i
24,733516.943938796,0.0466870016248693,0.0762747409853059,818.073181152344+-39.0071029663086i,342.120544433594+-29.0938415527344i,2.38364196998435+0.0886886196124161i,0.138860304945412+-0.0551134223959112i
24,733516.943938796,0.0466870016248693,0.0762747409853059,818.791381835938+-38.6073112487793i,343.553863525391+-28.4524078369141i,2.37630657297998+0.08442441081453i,0.128854806951504+-0.0579659270004359i
24,733516.943938796,0.0466870016248693,0.0762747409853059,815.644836425781+-40.7751083374023i,344.930633544922+-28.3397064208984i,2.35845535351178+0.0755596095367492i,0.124158127184172+-0.057899763450855i
24,733516.943938796,0.0466870016248693,0.0762747409853059,816.604797363281+0.0914077758789062i,348.355773925781+-10.7224636077881i,2.34194209217738+0.0723478653641248i,0.124467633190358+-0.055628231100981i
24,733516.943938796,0.0466870016248693,0.0762747409853059,815.320068359375+0.57122802734375i,348.242767333984+-11.516788482666i,2.33862848603019+0.0789814469114656i,0.129193293362525+-0.0512243593898561i
24,733516.943938796,0.0466870016248693,0.0762747409853059,812.908996582031+-0.321901321411133i,350.714477539062+-12.1832046508789i,2.31510366828019+0.0795047887754826i,0.137498964173524+-0.0443396836144124i
24,733516.943938796,0.0466870016248693,0.0762747409853059,809.165100097656+-1.2205753326416i,352.896026611328+-9.79632472991943i,2.29125812709542+0.0601461385787415i,0.148293015101753+-0.0345043851392688i
24,733516.943938796,0.0466870016248693,0.0762747409853059,810.53173828125+-1.31252098083496i,354.064697265625+-10.3715744018555i,2.28736516278211+0.0632965024817449i,0.160265280493201+-0.021449837232803i
24,733516.943938796,0.0466870016248693,0.0762747409853059,810.002868652344+-3.66176986694336i,355.000274658203+-7.33371257781982i,2.28093611625287+0.0368054927016714i,0.172029950956726+-0.00537999315686952i
24,733516.943938796,0.0466870016248693,0.0762747409853059,807.043334960938+-12.8675708770752i,355.897796630859+-12.0247573852539i,2.26626115696888+0.0404151693077755i,0.182364341446768+0.0128866056731778i
24,733516.943938796,0.0466870016248693,0.0762747409853059,807.391235351562+-12.0548133850098i,356.931823730469+-12.0530815124512i,2.26059476521508+0.0425636454266409i,0.190464591143588+0.0319517213331782i
24,733516.943938796,0.0466870016248693,0.0762747409853059,806.568115234375+-15.286247253418i,356.838531494141+-8.64958763122559i,2.26002725024836+0.0119439357591712i,0.196108568513008+0.0500342113519971i
24,733516.943938796,0.0466870016248693,0.0762747409853059,806.473388671875+-16.7895832061768i,358.580322265625+-9.14808464050293i,2.24880406252811+0.0105490080265339i,0.199642548743864+0.0652526996301014i
24,733516.943938796,0.0466870016248693,0.0762747409853059,806.704528808594+-19.575927734375i,357.115325927734+-5.01364421844482i,2.25927110022732+-0.0230982700711366i,0.201777562328562+0.0758971117482298i
24,733516.943938796,0.0466870016248693,0.0762747409853059,807.057250976562+-36.6253776550293i,358.400115966797+-17.5509376525879i,2.25143831355138+0.00806215089234607i,0.203256628729963+0.0806244426191734i
24,733516.943938796,0.0466870016248693,0.0762747409853059,808.473876953125+-39.8229331970215i,355.144256591797+-13.4674444198608i,2.2774433204167+-0.0257686607345171i,0.204502509551186+0.078576845802147i
24,733516.943938796,0.0466870016248693,0.0762747409853059,806.372802734375+-43.4418525695801i,352.947784423828+-9.72610855102539i,2.28633574689061+-0.0600788667531886i,0.205367596730416+0.0694690673159626i
24,733516.943938796,0.0466870016248693,0.0762747409853059,808.012145996094+-49.3896751403809i,353.551055908203+-5.71329689025879i,2.28707877329978+-0.10273739673554i,0.205091148731231+0.0536899564001615i
24,733516.943938796,0.0466870016248693,0.0762747409853059,809.089233398438+-57.495849609375i,354.169464111328+2.53574323654175i,2.28318986055547+-0.1786868696171i,0.202528081431041+0.0324016080888322i
24,733516.943938796,0.0466870016248693,0.0762747409853059,812.913024902344+-70.7500610351562i,350.691833496094+18.2259178161621i,2.30132583730394+-0.321347193889885i,0.196636552189138+0.00753360851786456i
24,733516.943938796,0.0466870016248693,0.0762747409853059,820.995971679688+-84.4826202392578i,340.024536132812+32.4271469116211i,2.36927656536949+-0.474411350820129i,0.187094102903553+-0.0184691139411186i
24,733516.943938796,0.0466870016248693,0.0762747409853059,838.477355957031+-102.199661254883i,324.073883056641+50.4294357299805i,2.47822024778141+-0.700997278220678i,0.174801057889036+-0.0432022843786761i
24,733516.943938796,0.0466870016248693,0.0762747409853059,859.427368164062+-114.512001037598i,303.856292724609+65.0604553222656i,2.62726020345085+-0.939400476339254i,0.162036486624798+-0.0650038483053546i
24,733516.943938796,0.0466870016248693,0.0762747409853059,881.213317871094+-119.056419372559i,279.146789550781+76.1932830810547i,2.82958614404556+-1.19883835306361i,0.15225101275403+-0.0834077392039899i
24,733516.943938796,0.0466870016248693,0.0762747409853059,901.450134277344+-106.969932556152i,255.925033569336+85.4352188110352i,3.04360436234652+-1.43401734527083i,0.149839119461762+-0.0988571457992571i
24,733516.943938796,0.0466870016248693,0.0762747409853059,912.408935546875+-66.6609039306641i,233.932952880859+94.0430297851562i,3.25904831833457+-1.59512235197198i,0.160408497648343+-0.111177322302814i
24,733516.943938796,0.0466870016248693,0.0762747409853059,915.69140625+-2.48212146759033i,213.330093383789+112.257209777832i,3.35675726237241+-1.77800665450707i,0.19149413944825+-0.115988303201706i
24,733516.943938796,0.0466870016248693,0.0762747409853059,914.811401367188+118.977760314941i,177.051223754883+134.048080444336i,3.60769594018684+-2.05944329308186i,0.251238328809182+-0.0973630100213747i
24,733516.943938796,0.0466870016248693,0.0762747409853059,884.190124511719+288.425903320312i,138.708190917969+149.402755737305i,3.98776392686086+-2.21585340093062i,0.33577642756396+-0.0162004496285746i
24,733516.943938796,0.0466870016248693,0.0762747409853059,806.750366210938+444.74169921875i,99.1332473754883+151.767913818359i,4.48780470733468+-2.38429654122368i,0.384806420387846+0.189430130297992i
24,733517.093368229,0.0448434305733461,0.0679720560130687,-1+1i,-1+1i,1+0i,-0.442836354732463+-0.104959598770201i
24,733517.093368229,0.0448434305733461,0.0679720560130687,809.504821777344+-31.6414012908936i,348.171997070312+-87.2073059082031i,2.20918112300672+0.462459169791487i,0.130629714432387+-0.199709019941019i
24,733517.093368229,0.0448434305733461,0.0679720560130687,828.99609375+-51.7890625i,329.863311767578+-67.7302169799805i,2.44241580698267+0.344495086323326i,0.0604978476926649+0.0341230014544493i
24,733517.093368229,0.0448434305733461,0.0679720560130687,824.448486328125+-54.3920631408691i,335.41455078125+-63.8841133117676i,2.40175809106863+0.295282726004952i,0.00562568786079167+-0.0590255124504238i
24,733517.093368229,0.0448434305733461,0.0679720560130687,827.271362304688+-57.2264785766602i,331.516754150391+-52.3186912536621i,2.46135338500648+0.215821096049922i,0.125022560703145+-0.0896766905657323i
24,733517.093368229,0.0448434305733461,0.0679720560130687,825.477233886719+-58.4734344482422i,333.788208007812+-52.0799255371094i,2.44096608108821+0.205675022803186i,0.219858864584696+-0.00403394959810596i
24,733517.093368229,0.0448434305733461,0.0679720560130687,824.06494140625+-59.8072853088379i,333.866271972656+-51.2154426574707i,2.43834916022938+0.194909913784617i,0.243760802814133+0.0973951001616743i
24,733517.093368229,0.0448434305733461,0.0679720560130687,823.674438476562+-64.7371978759766i,336.785491943359+-46.6032104492188i,2.42584319038514+0.143458919692634i,0.234143242092628+0.164622211567632i
24,733517.093368229,0.0448434305733461,0.0679720560130687,820.784790039062+-66.2165451049805i,340.040435791016+-44.4592895507812i,2.39824882748898+0.118832614236525i,0.222859854652246+0.193465280462898i
24,733517.093368229,0.0448434305733461,0.0679720560130687,820.933471679688+-69.5859069824219i,338.177978515625+-41.6142120361328i,2.41625183036768+0.0915627598080349i,0.220565219178303+0.192495560245237i
24,733517.093368229,0.0448434305733461,0.0679720560130687,820.529418945312+-59.7703056335449i,341.686614990234+-36.8261299133301i,2.39247160938734+0.0829273475301833i,0.225047061395093+0.170313001958941i
24,733517.093368229,0.0448434305733461,0.0679720560130687,819.684692382812+-59.2587966918945i,340.822570800781+-39.1652603149414i,2.39339361567291+0.101164330816011i,0.229812710677604+0.134394530874196i
24,733517.093368229,0.0448434305733461,0.0679720560130687,819.941589355469+-63.7134666442871i,341.274597167969+-32.7767333984375i,2.39839342676027+0.0436540996980993i,0.229259527567135+0.0919575217670694i
24,733517.093368229,0.0448434305733461,0.0679720560130687,819.156127929688+-60.1058769226074i,340.359100341797+-36.5865478515625i,2.39801478597339+0.0811766330484966i,0.220964660317053+0.0497203510509138i
24,733517.093368229,0.0448434305733461,0.0679720560130687,816.876770019531+-61.9149322509766i,345.20751953125+-34.2596588134766i,2.36088225585434+0.0549469152906649i,0.205790800198651+0.0128448730639204i
24,733517.093368229,0.0448434305733461,0.0679720560130687,819.227478027344+-43.2350425720215i,344.021697998047+-25.0737075805664i,2.37785338387065+0.0476323381343947i,0.18666150164689+-0.015865715276579i
24,733517.093368229,0.0448434305733461,0.0679720560130687,818.403625488281+-43.5372085571289i,343.629608154297+-23.8773002624512i,2.37896214854731+0.038605477124033i,0.167011262275544+-0.035938476461758i
24,733517.093368229,0.0448434305733461,0.0679720560130687,816.7939453125+-41.3565063476562i,345.73876953125+-25.6499423980713i,2.35835377685777+0.0553456362703053i,0.149666359776875+-0.0485096093704276i
24,733517.093368229,0.0448434305733461,0.0679720560130687,819.59619140625+-42.1214065551758i,344.199005126953+-26.8518676757812i,2.37625454780905+0.0630026984493107i,0.136404687332821+-0.0553851052691693i
24,733517.093368229,0.0448434305733461,0.0679720560130687,817.126770019531+-42.3236312866211i,344.939025878906+-26.0058155059814i,2.36471154898751+0.0555826379237885i,0.128032222553603+-0.0582792179652309i
24,733517.093368229,0.0448434305733461,0.0679720560130687,816.28564453125+-42.5748825073242i,346.271270751953+-25.3907356262207i,2.35371917884467+0.0496367453868222i,0.12467171210035+-0.0583852699269883i
24,733517.093368229,0.0448434305733461,0.0679720560130687,815.624633789062+-0.961095809936523i,349.298065185547+-10.7936725616455i,2.33289648484158+0.0693374151809057i,0.126025605256391+-0.0562495446436736i
24,733517.093368229,0.0448434305733461,0.0679720560130687,814.840576171875+-1.72565078735352i,350.336669921875+-8.71176910400391i,2.32456370536867+0.0528788821492687i,0.131513446410886+-0.051855859554122i
24,733517.093368229,0.0448434305733461,0.0679720560130687,813.426513671875+-3.06599044799805i,350.780059814453+-8.4513053894043i,2.31777269838806+0.0471013502251029i,0.140300239085408+-0.0448402189144102i
24,733517.093368229,0.0448434305733461,0.0679720560130687,812.45703125+-4.30462646484375i,352.015899658203+-6.36563968658447i,2.30747888094132+0.0294985331222661i,0.151294376242789+-0.0347772101343428i
24,733517.093368229,0.0448434305733461,0.0679720560130687,810.389587402344+-3.43714141845703i,354.603576660156+-7.37449359893799i,2.28455310257115+0.0378176693512032i,0.163200690725612+-0.0214803865759733i
24,733517.093368229,0.0448434305733461,0.0679720560130687,810.310913085938+-4.4125862121582i,353.977661132812+-5.41957092285156i,2.28881266740524+0.022577120664592i,0.174675324929335+-0.00524501913947919i
24,733517.093368229,0.0448434305733461,0.0679720560130687,810.1298828125+-14.1308765411377i,355.320220947266+-11.2606210708618i,2.27897084633976+0.0324545294953732i,0.184563487901563+0.0130389412731416i
24,733517.093368229,0.0448434305733461,0.0679720560130687,807.565063476562+-14.3048667907715i,356.46728515625+-9.80132865905762i,2.26485866295651+0.022144408925826i,0.192140289346964+0.031942598504819i
24,733517.093368229,0.0448434305733461,0.0679720560130687,808.832641601562+-15.8013706207275i,356.579193115234+-9.56021881103516i,2.26786927040888+0.016489901690096i,0.197252095883735+0.0497013166976899i
24,733517.093368229,0.0448434305733461,0.0679720560130687,807.513366699219+-17.7543563842773i,356.429565429688+-7.77338838577271i,2.26557100735714+-0.000401742847486255i,0.200285798529153+0.0644895217853268i
24,733517.093368229,0.0448434305733461,0.0679720560130687,808.868957519531+-19.9290752410889i,356.094940185547+-5.89042997360229i,2.27180217418491+-0.0183860619214745i,0.201960275503639+0.0746762220657979i
24,733517.093368229,0.0448434305733461,0.0679720560130687,808.718017578125+-36.8611335754395i,354.944000244141+-16.6259078979492i,2.27830402869459+0.00286732377068908i,0.203003307988626+0.0790042840930452i
24,733517.093368229,0.0448434305733461,0.0679720560130687,807.826049804688+-38.8913688659668i,354.061462402344+-14.9257974624634i,2.28217320814204+-0.0136363719288147i,0.203819286156687+0.0766957349660979i
24,733517.093368229,0.0448434305733461,0.0679720560130687,808.058837890625+-42.5838241577148i,353.555694580078+-11.6977500915527i,2.28700212306589+-0.0447766649100142i,0.204261164189341+0.0675289391485713i
24,733517.093368229,0.0448434305733461,0.0679720560130687,808.709167480469+-46.7381324768066i,355.021087646484+-5.93698406219482i,2.27948276229528+-0.0935293164333828i,0.203602430210354+0.0519284348038836i
24,733517.093368229,0.0448434305733461,0.0679720560130687,808.980285644531+-56.2855377197266i,353.724761962891+2.67177724838257i,2.28570093480817+-0.176386920519009i,0.200764682951455+0.0310497381071638i
24,733517.093368229,0.0448434305733461,0.0679720560130687,812.676025390625+-69.1596984863281i,351.344085693359+15.19313621521i,2.30023543544188+-0.296312057106636i,0.194783576379562+0.00676270750862563i
24,733517.093368229,0.0448434305733461,0.0679720560130687,822.505981445312+-84.7219314575195i,341.258819580078+31.7897491455078i,2.36654858213833+-0.468717313800648i,0.185387751229769+-0.0185953759744403i
24,733517.093368229,0.0448434305733461,0.0679720560130687,837.284301757812+-100.628082275391i,326.495422363281+48.5336074829102i,2.46419356639678+-0.674509565845514i,0.173466644396613+-0.0427444135657308i
24,733517.093368229,0.0448434305733461,0.0679720560130687,857.324768066406+-114.48957824707i,306.037628173828+64.7355728149414i,2.60564955220231+-0.925271170913154i,0.161215042618821+-0.0641112338541606i
24,733517.093368229,0.0448434305733461,0.0679720560130687,879.789367675781+-118.294982910156i,281.344940185547+76.3283309936523i,2.80645153548719+-1.18184725273246i,0.151947458536311+-0.0822372253069141i
24,733517.093368229,0.0448434305733461,0.0679720560130687,899.043151855469+-107.68920135498i,257.069183349609+87.1079254150391i,3.00975452491858+-1.43876706344128i,0.149902188172632+-0.0974846708145224i
24,733517.093368229,0.0448434305733461,0.0679720560130687,912.484985351562+-67.965446472168i,234.207321166992+96.2427520751953i,3.23117994655609+-1.6179814323939i,0.160504723742958+-0.109567138361132i
24,733517.093368229,0.0448434305733461,0.0679720560130687,914.998107910156+-3.7957181930542i,214.937194824219+116.023872375488i,3.28910922847576+-1.79313267702207i,0.191012872867923+-0.114122038618636i
24,733517.093368229,0.0448434305733461,0.0679720560130687,915.237854003906+118.930870056152i,176.472595214844+137.036544799805i,3.56183105531208+-2.09194039717621i,0.249187110780607+-0.0957443774208648i
24,733517.093368229,0.0448434305733461,0.0679720560130687,882.342529296875+289.651611328125i,137.674911499023+149.761535644531i,3.98365277610613+-2.2295009494036i,0.331327640647696+-0.0170299267286974i
24,733517.093368229,0.0448434305733461,0.0679720560130687,800.088928222656+444.1904296875i,102.789451599121+151.425079345703i,4.46339048902253+-2.25391638596478i,0.380590114244166+0.181331102024869i
24,733517.164863275,0.0461946895509937,0.0745338891843796,-1+1i,-1+1i,1+0i,-0.523791900397505+0.00812618630374182i
24,733517.164863275,0.0461946895509937,0.0745338891843796,684.248718261719+-15.1169738769531i,472.185119628906+-104.396423339844i,1.38832562206874+0.274932966121662i,0.110244759701174+-0.264011964170919i
