Temperature_root,Time_root,Rectified_Impedance
24,733596.889850255,0.0886043065648911+-0.00144555501443728i
24,733596.889850255,0.0871289583992949+-0.00127675686984905i
24,733596.889850255,0.084491791605409+-0.000701551505701956i
24,733596.889850255,0.0874368774632672+-0.00212675286643138i
24,733596.889850255,0.0846865757416806+-0.00171782663300932i
24,733596.889850255,0.0835807575888643+-0.00126740000710728i
24,733596.889850255,0.0834329002226788+-0.00229230391820595i
24,733596.889850255,0.0822413936306893+-0.00246321569540099i
24,733596.889850255,0.0806046685072964+-0.00299069389916664i
24,733596.889850255,0.0750699949641847+-0.00298019036421664i
24,733596.889850255,0.0776987185782049+-0.00252631882797027i
24,733596.889850255,0.0776833103375077+-0.0024538111563484i
24,733596.889850255,0.0747215195851814+-0.00236377501591097i
24,733596.889850255,0.0741903175833783+-0.00204116010408557i
24,733596.889850255,0.0735902054589302+-0.00238559912066864i
24,733596.889850255,0.0716764361648979+-0.00241634559157125i
24,733596.889850255,0.0712082521689719+-0.00209255409021309i
24,733596.889850255,0.0700426447781932+-0.00244347477853156i
24,733596.889850255,0.0670280652472054+-0.00191404104404153i
24,733596.889850255,0.0660312593482407+-0.00201846229328275i
24,733596.889850255,0.0652558256162405+-0.00167458575272928i
24,733596.889850255,0.0648117927032973+-0.00131225649607983i
24,733596.889850255,0.0652862204187838+-0.00102910355936719i
24,733596.889850255,0.0634388332245288+-0.00131566171389452i
24,733596.889850255,0.0637965067827663+-0.000429648839380303i
24,733596.889850255,0.0620615924051344+-1.06193381959265e-05i
24,733596.95244647,0.0925223831316464+-0.0027254463011235i
24,733596.95244647,0.0931737797509229+-0.00251297806991215i
24,733596.95244647,0.0929567095171255+-0.00179731963338863i
24,733596.95244647,0.0915118073588215+-0.00152457867379981i
24,733596.95244647,0.0910651617423507+-0.00130393268117911i
24,733596.95244647,0.0904379082332027+-0.0016485054200239i
24,733596.95244647,0.0909611033944057+-0.00179984744289135i
24,733596.95244647,0.0891648207069783+-0.00184170851109547i
24,733596.95244647,0.0884530687172152+-0.00146608080007348i
24,733596.95244647,0.0892183832256387+-0.00184236113825356i
24,733596.95244647,0.0890807085503276+-0.00150821776900704i
24,733596.95244647,0.0880686671854031+-0.00221341722789235i
24,733596.95244647,0.0869670626325711+-0.00244534785204238i
24,733596.95244647,0.087104423913815+-0.00241126718260448i
24,733596.95244647,0.0861798491262976+-0.00282073261525775i
24,733596.95244647,0.0848485876143748+-0.00187379998711852i
24,733596.95244647,0.0850028640062529+-0.00304735168342299i
24,733596.95244647,0.0814452505916316+-0.00334311995356557i
24,733596.95244647,0.0796892086322768+-0.00133050021163286i
24,733596.95244647,0.078402080544135+-0.00236695519903339i
24,733596.95244647,0.0783394335900401+-0.00264573047220415i
24,733596.95244647,0.0769185628440403+-0.00233934709913733i
24,733596.95244647,0.0752994781292431+-0.00322898868900836i
24,733596.95244647,0.0740115843247287+-0.00259350813717323i
24,733596.95244647,0.0731979366613669+-0.00219784080902976i
24,733596.95244647,0.0714913802241795+-0.00262304808607292i
24,733596.95244647,0.0719712280661403+-0.00177616275322029i
24,733596.95244647,0.0703397403829774+-0.00211243203497128i
24,733596.95244647,0.0695696212693165+-0.00180698489405445i
24,733596.95244647,0.0675616701852682+-0.0016864667706446i
24,733596.95244647,0.0666646388836127+-0.0021540145173744i
24,733596.95244647,0.0653647811055079+-0.00193146502407447i
24,733596.95244647,0.0642345123316245+-0.001665497090657i
24,733596.95244647,0.062760003449995+-0.00128936082253751i
24,733596.95244647,0.0638892899857042+-0.00111110494239697i
24,733596.95244647,0.0635533875229244+-0.00041397713063434i
24,733596.95244647,0.0616611478061049+-0.000592274328637753i
24,733596.95244647,0.0618924098287016+-0.00033570105091705i
24,733596.95244647,0.0606975468777576+0.00128419774281767i
24,733597.100290613,0.0902881088947253+-0.00142209150960689i
24,733597.100290613,0.0913019359883299+-0.000540694224115946i
24,733597.100290613,0.0905879766396207+-0.000210661821205238i
24,733597.100290613,0.0907945878595947+-0.00118854753900646i
24,733597.100290613,0.0889295367179734+-0.000655737774083369i
24,733597.100290613,0.0890882911727563+-0.000695370194927428i
24,733597.100290613,0.0901783153457829+-0.00163980010274133i
24,733597.100290613,0.0877810425197407+-0.000722065769910908i
24,733597.100290613,0.0897033556843752+-0.00125845215272455i
24,733597.100290613,0.0903319741184797+-0.00186962149102028i
24,733597.100290613,0.08817063088561+-0.00125157882157449i
24,733597.100290613,0.0882951026199383+-0.00145056505739662i
24,733597.100290613,0.0917583140483158+-0.00101994912223034i
24,733597.100290613,0.0865430938020189+-0.00196809178481401i
24,733597.100290613,0.0875642211235649+-0.0010334455875116i
24,733597.100290613,0.0859827981929059+-0.00111272944753506i
24,733597.100290613,0.085950022615732+-0.00182625400164244i
24,733597.100290613,0.0845089865047472+-0.00205654784724863i
24,733597.100290613,0.08421199300534+-0.00163273111246643i
24,733597.100290613,0.082471280873214+-0.00245740623779792i
24,733597.100290613,0.0812051640552146+-0.00231384251085881i
24,733597.100290613,0.0796111438481535+-0.00335729352439724i
24,733597.100290613,0.0790010810722603+-0.00275771165473815i
24,733597.100290613,0.0768158180310159+-0.0038268628414868i
24,733597.100290613,0.0781629277131947+-0.00250773903823999i
24,733597.100290613,0.0757241395523907+-0.00259211086633086i
24,733597.100290613,0.074345022703525+-0.00198947101311122i
24,733597.100290613,0.073217433397777+-0.00240698887597171i
24,733597.100290613,0.0718407213870836+-0.00231386044415696i
24,733597.100290613,0.070902790578915+-0.00225601683761699i
24,733597.100290613,0.0688322636395447+-0.0023740592426752i
24,733597.100290613,0.0670485865417529+-0.0022375569162243i
24,733597.100290613,0.0666751645538476+-0.00220191155272328i
24,733597.100290613,0.0643942801386229+-0.00186391679867304i
24,733597.100290613,0.0638859110623444+-0.00160299660531754i
24,733597.100290613,0.0647272876820797+-0.00118391493060249i
24,733597.100290613,0.0623159196870604+-0.000956943065672418i
24,733597.100290613,0.0627912514075629+-0.000615407163242819i
24,733597.100290613,0.0611500485002817+-0.00014628760626017i
24,733597.162717731,0.0937765377682739+-0.0023218346698028i
24,733597.162717731,0.0925102604370085+-0.00191134674314023i
24,733597.162717731,0.0922258968515291+-0.0014809534378837i
24,733597.162717731,0.0912101191664734+-0.00183427858584725i
24,733597.162717731,0.0920709896929935+-0.000794075674885757i
24,733597.162717731,0.0891477335717011+-0.00156309162288648i
24,733597.162717731,0.0902964951112173+-0.00196599180507164i
24,733597.162717731,0.0882336688283044+-0.00171659408468355i
24,733597.162717731,0.0904589333308188+-0.00232080936734682i
24,733597.162717731,0.0885645897265215+-0.00185551680893103i
24,733597.162717731,0.0857727811544031+-0.00218802231911107i
24,733597.162717731,0.0878239636823238+-0.00240701427411449i
24,733597.162717731,0.0865641197698196+-0.00265413492118884i
24,733597.162717731,0.0837030380167161+-0.00246294590807157i
24,733597.162717731,0.0850282567616528+-0.00340101637482435i
24,733597.162717731,0.0837520948215637+-0.00229155838465406i
24,733597.162717731,0.0835504969256407+-0.00216471621654894i
24,733597.162717731,0.0818760906057347+-0.00297464854162295i
24,733597.162717731,0.0808302068648351+-0.00217873034480866i
24,733597.162717731,0.0804627183498288+-0.00275410475374152i
24,733597.162717731,0.0782982139038281+-0.00276611644482339i
24,733597.162717731,0.0770970251906187+-0.00263617628168038i
24,733597.162717731,0.0753314894256452+-0.0025390432383625i
24,733597.162717731,0.0748962710275918+-0.00244012300514539i
24,733597.162717731,0.0736888479715101+-0.00221890472861642i
24,733597.162717731,0.0710535351887233+-0.00223597141388236i
24,733597.162717731,0.0735336757777449+-0.00157185401663605i
24,733597.162717731,0.0707517027293564+-0.00185355912138629i
24,733597.162717731,0.0695143972638331+-0.00215185125163547i
24,733597.162717731,0.0677221268015532+-0.00179174764961849i
24,733597.162717731,0.0672152263129774+-0.00204537351169676i
24,733597.162717731,0.0654096847809173+-0.00180930461165036i
24,733597.162717731,0.0646823892531321+-0.0016234071246469i
24,733597.162717731,0.0638294210304878+-0.0014221793505121i
24,733597.162717731,0.0639982586532288+-0.000722077411852121i
24,733597.162717731,0.0646769550068837+-0.00067371530615692i
24,733597.162717731,0.0620527866208647+-0.000709548970288193i
24,733597.162717731,0.0619242288292385+-0.000177912374592625i
24,733597.162717731,0.0618383862464052+0.000230826190752377i
24,733597.310562419,0.090419670401364+-0.00129476059024365i
24,733597.310562419,0.0901891857327963+-0.000919709557369756i
24,733597.310562419,0.0889840035517332+-0.00126930841232654i
24,733597.310562419,0.0887844496468577+-0.000956780315145477i
24,733597.310562419,0.0905053247628363+-0.00111216233791852i
24,733597.310562419,0.0897696685113871+-0.00031121587823396i
24,733597.310562419,0.0908770837541167+-0.000543938959901855i
24,733597.310562419,0.0896183896318565+-0.000972404618300175i
24,733597.310562419,0.0899963419141521+-0.00139969659974293i
24,733597.310562419,0.0900363072226363+-0.00106520983759561i
24,733597.310562419,0.0878675908338167+-0.000330847603310094i
24,733597.310562419,0.0877160581159231+-0.00148242918079297i
24,733597.310562419,0.0879691704708401+-0.00128575071184752i
24,733597.310562419,0.0852573670394108+-0.00135529898052645i
24,733597.310562419,0.086010271006417+-0.000898512087970639i
24,733597.310562419,0.0858015655493224+-0.00266571532806819i
24,733597.310562419,0.0842191208050244+-0.00216073949374712i
24,733597.310562419,0.0845291492431214+-0.0026164083768307i
24,733597.310562419,0.0841278218825044+-0.00155340964888331i
24,733597.310562419,0.0834915282280549+-0.00173217270805467i
24,733597.310562419,0.0813772220199234+-0.00234994050271312i
24,733597.310562419,0.0803985283781194+-0.00313871867496997i
24,733597.310562419,0.0775655050374945+-0.00221883077604428i
24,733597.310562419,0.0779115381906271+-0.00314651891241759i
24,733597.310562419,0.0784084369343687+-0.00240851764013805i
24,733597.310562419,0.0768716786882644+-0.00229479861244646i
24,733597.310562419,0.0734973154960294+-0.00179344195094637i
24,733597.310562419,0.0732252986205083+-0.00253459649579624i
24,733597.310562419,0.0718158860903814+-0.00227893088187521i
24,733597.310562419,0.0709025411679625+-0.00206560603035814i
24,733597.310562419,0.0688110677679209+-0.00235065703185128i
24,733597.310562419,0.0672486460437906+-0.00214314198350613i
24,733597.310562419,0.0661855914735959+-0.00220377566707781i
24,733597.310562419,0.0646512033080947+-0.00162290432671818i
24,733597.310562419,0.0689062668509873+-0.00286593924281377i
24,733597.310562419,0.0645207168144071+-0.00122542367551068i
24,733597.310562419,0.0624410490223315+-0.00142212228972935i
24,733597.310562419,0.0622192737631599+-0.000837933265618001i
24,733597.310562419,0.0614089273567477+-0.00010109931354505i
24,733597.372928241,0.091117372261881+-0.00243247138038175i
24,733597.372928241,0.0884153475314981+-0.00226424314132319i
24,733597.372928241,0.0907563922217811+-0.000753813189983543i
24,733597.372928241,0.0891805935439833+-0.00214777277183342i
24,733597.372928241,0.0908133904948551+-0.00113110140960413i
24,733597.372928241,0.087312513676597+-0.000906878209667829i
24,733597.372928241,0.0874866320558078+-0.00221326330506583i
24,733597.372928241,0.0893477908057638+-0.000978883840026268i
24,733597.372928241,0.0874756673500888+-0.00115205532285693i
24,733597.372928241,0.0872763007608146+-0.0016844330677015i
24,733597.372928241,0.0868283530481379+-0.00117307557183704i
24,733597.372928241,0.0865562264331535+-0.00231983536366834i
24,733597.372928241,0.085600073288808+-0.00233734810504591i
24,733597.372928241,0.0839460723114839+-0.00231369162654634i
24,733597.372928241,0.0819822575470481+-0.00248024918932399i
24,733597.372928241,0.0857650505916552+-0.00259098002671073i
24,733597.372928241,0.0817967639741423+-0.00221348753939941i
24,733597.372928241,0.080170278714096+-0.00276690758823643i
24,733597.372928241,0.0796127736653144+-0.00216574444910177i
24,733597.372928241,0.0779889813642182+-0.0017473970480305i
24,733597.372928241,0.0760271642081112+-0.00268064941755391i
24,733597.372928241,0.0756888253118386+-0.0030002733256591i
24,733597.372928241,0.0762598763142941+-0.00229456678674903i
24,733597.372928241,0.0738421363328517+-0.0015811234153208i
24,733597.372928241,0.0731587916303815+-0.00226817908392113i
24,733597.372928241,0.0716214829128625+-0.00272596825027219i
24,733597.372928241,0.0699409755726271+-0.00171348546632423i
24,733597.372928241,0.0695137206161498+-0.00187318095552204i
24,733597.372928241,0.0680984527619623+-0.00195588791497396i
24,733597.372928241,0.0672090624015002+-0.00192601540612983i
24,733597.372928241,0.065617196208715+-0.00187577204912694i
24,733597.372928241,0.0652847553301569+-0.0018691742875141i
24,733597.372928241,0.0638347212506629+-0.00161501391504916i
24,733597.372928241,0.0624468174264591+-0.00138857440983828i
24,733597.372928241,0.0615822532768769+-0.00116323563851632i
24,733597.372928241,0.0608150625091292+-0.000371135138033477i
24,733597.372928241,0.0602522801553067+-0.000630854825040605i
24,733597.372928241,0.0605245416294331+-0.000239348699647762i
24,733597.372928241,0.0608261338198498+0.00123804325971114i
24,733598.454835243,0.090496034787677+-0.00162492556706566i
24,733598.454835243,0.0889219664993141+-0.000568614534415599i
24,733598.454835243,0.0889366398586688+-0.000261745873492516i
24,733598.454835243,0.0869248481285857+-0.000670990282390289i
24,733598.454835243,0.0873931977366458+-0.000201980877976226i
24,733598.454835243,0.086926352242537+-0.000488721444321443i
24,733598.454835243,0.0867943444697693+-0.00105620173892066i
24,733598.454835243,0.0860256274262541+-0.000257696244665813i
24,733598.454835243,0.0862116630338543+-0.000957355764365061i
24,733598.454835243,0.0861885687438533+-0.00101225613024207i
24,733598.454835243,0.0869752603860285+0.00043682208208741i
24,733598.454835243,0.0863833898438992+-2.81854715659029e-05i
24,733598.454835243,0.0836100668004616+-0.00133339148182775i
24,733598.454835243,0.0854490608893912+-0.00152637833589913i
24,733598.454835243,0.0830662907519782+-0.000864482527340636i
24,733598.454835243,0.083300140297271+-0.00172243674254053i
24,733598.454835243,0.0829917510080432+-0.00223532924038563i
24,733598.454835243,0.0835771925910218+-0.0029672670351466i
24,733598.454835243,0.0853144153406023+-0.00119095032109014i
24,733598.454835243,0.0816185563620593+-0.00149170700732849i
24,733598.454835243,0.0799938518574374+-0.00353232700050587i
24,733598.454835243,0.0784110606240821+-0.00225559359786504i
24,733598.454835243,0.0782220556596809+-0.00318021546898428i
24,733598.454835243,0.077521749152356+-0.00255053990221119i
24,733598.454835243,0.075755871326138+-0.00199346689042561i
24,733598.454835243,0.0738122464604489+-0.00184697199324894i
24,733598.454835243,0.0728425845951202+-0.00184005928952183i
24,733598.454835243,0.073069989394245+-0.00215023432690908i
24,733598.454835243,0.0714831712018979+-0.00214792411744595i
24,733598.454835243,0.0692125645448575+-0.00241959341113338i
24,733598.454835243,0.0693998595616133+-0.00245449018721972i
24,733598.454835243,0.0674362360816182+-0.00189994006631544i
24,733598.454835243,0.0657868390943191+-0.00204804430335788i
24,733598.454835243,0.0639807962033567+-0.00189548820056373i
24,733598.454835243,0.0634670702128457+-0.00141687645247799i
24,733598.454835243,0.0635024253583484+-0.00143965449926277i
24,733598.454835243,0.060817110961787+-0.000612475754517738i
24,733598.454835243,0.0617916045944523+-0.000552036848510013i
24,733598.454835243,0.0625313267680714+0.000456351270501072i
24,733598.516942812,0.0875143986474629+-0.00172033838808185i
24,733598.516942812,0.0887888013655355+-0.000249709727286432i
24,733598.516942812,0.0873287447514472+-0.00189567543834118i
24,733598.516942812,0.0864064766721669+-0.00133006743252356i
24,733598.516942812,0.0856446301239975+-0.000752721115269834i
24,733598.516942812,0.086979820626717+-0.00193191103956426i
24,733598.516942812,0.0871627666338541+-0.00109166054145934i
24,733598.516942812,0.0848898780068135+-0.000271803872735304i
24,733598.516942812,0.086009712742513+-0.00108087560255574i
24,733598.516942812,0.0838326136717786+-0.00125251082353245i
24,733598.516942812,0.0844138024288281+-0.00162181174889069i
24,733598.516942812,0.0847290249841794+-0.00181830487807622i
24,733598.516942812,0.0851608660078095+-0.00178091707009627i
24,733598.516942812,0.0831026312258713+-0.00113577331853145i
24,733598.516942812,0.0821280179344143+-0.00227302625771378i
24,733598.516942812,0.0811263979320465+-0.0023345037530969i
24,733598.516942812,0.0801079581075415+-0.00241730174116257i
24,733598.516942812,0.0793363271147499+-0.00226928009249216i
24,733598.516942812,0.0783854568917393+-0.00235392746135611i
24,733598.516942812,0.0773251387588273+-0.00218641418453396i
24,733598.516942812,0.0770978666762298+-0.00223449588543072i
24,733598.516942812,0.0744328640002342+-0.00239198185065991i
24,733598.516942812,0.0739733735300052+-0.00257962960956231i
24,733598.516942812,0.0728227454243758+-0.00216427259131567i
24,733598.516942812,0.0730093092909766+-0.00239732125904871i
24,733598.516942812,0.0710451725017582+-0.00220826045054482i
24,733598.516942812,0.068906612001308+-0.00148288626465111i
24,733598.516942812,0.0698735636474316+-0.0019488564001941i
24,733598.516942812,0.0672307530769267+-0.00150083507750867i
24,733598.516942812,0.0669410020430813+-0.00194587694802619i
24,733598.516942812,0.0660597260116404+-0.00174422011178272i
24,733598.516942812,0.0642627656062489+-0.00145806415836308i
24,733598.516942812,0.0638486846621531+-0.00173974211942865i
24,733598.516942812,0.062216397050097+-0.00118938724494028i
24,733598.516942812,0.0619423886469546+-0.000943022977456623i
24,733598.516942812,0.0620765796403241+-0.000879541030558549i
24,733598.516942812,0.0517831703998767+0.000729998727760824i
24,733598.516942812,0.0603823630766681+9.54192332678484e-06i
24,733598.516942812,0.0608289776193554+0.000528055874711797i
24,733600.352359479,0.0889583212609299+-0.00134821490688021i
24,733600.352359479,0.0885449030064604+-0.00122908283579119i
24,733600.352359479,0.0877596221649497+-0.000765131651831246i
24,733600.352359479,0.086571952855361+-0.0010042457028908i
24,733600.352359479,0.0873804684209636+-0.000392865950712099i
24,733600.352359479,0.0866825790135602+-0.00011971980639167i
24,733600.352359479,0.087248319290216+-0.00084840289917643i
24,733600.352359479,0.0869985930698118+-0.00111603230618456i
24,733600.352359479,0.0852548223679334+-0.00124517996914683i
24,733600.352359479,0.0870008534556325+-0.000721733875492289i
24,733600.352359479,0.0839988946759999+-0.00141564698224233i
24,733600.352359479,0.0845066828468594+-0.000797413643972572i
24,733600.352359479,0.0831916679958189+-0.00144954113457234i
24,733600.352359479,0.0859643466563628+-0.00107919303288444i
24,733600.352359479,0.0843419390812639+-0.00148369080759058i
24,733600.352359479,0.0826361680060689+-0.00174282396024688i
24,733600.352359479,0.0829030536798089+-0.00197878454068585i
24,733600.352359479,0.0819827768255556+-0.00141436028292289i
24,733600.352359479,0.082191066017683+-0.00142277937582156i
24,733600.352359479,0.0824356259685599+-0.00161044968944353i
24,733600.352359479,0.079380340023767+-0.00273292718610615i
24,733600.352359479,0.0778234211342102+-0.00241503554139873i
24,733600.352359479,0.0796973634372253+-0.000235166211890405i
24,733600.352359479,0.0761004164708567+-0.00227365366092058i
24,733600.352359479,0.0753294622268797+-0.00209337531339462i
24,733600.352359479,0.0736908784589371+-0.00250995304628473i
24,733600.352359479,0.0722265435980191+-0.00174893533677099i
24,733600.352359479,0.0732302258143701+-0.00208469071631465i
24,733600.352359479,0.0711603868748314+-0.00225065015385633i
24,733600.352359479,0.069691016005818+-0.00239262306368594i
24,733600.352359479,0.0676807107447067+-0.00219498976443319i
24,733600.352359479,0.0667025355774828+-0.00229085360075134i
24,733600.352359479,0.0651914950575321+-0.00198801683713453i
24,733600.352359479,0.0639455967734787+-0.0020491371370154i
24,733600.352359479,0.0627067026993725+-0.00160262133296479i
24,733600.352359479,0.0622549937834981+-0.00128225148653352i
24,733600.352359479,0.0608805852671656+-0.00132566154052627i
24,733600.352359479,0.0604190030473079+-0.000204908703695095i
24,733600.352359479,0.0618135077384672+0.000510573873444784i
24,733600.414226157,0.086552427944058+-0.000798287791800296i
24,733600.414226157,0.0870080821553296+-0.00156406663698916i
24,733600.414226157,0.0861543668632987+-0.000721198147876502i
24,733600.414226157,0.0849633770421648+-0.00141211327640873i
24,733600.414226157,0.0851893455830354+0.000367852733163725i
24,733600.414226157,0.0856905590187749+-0.000616300697725905i
24,733600.414226157,0.0864025056297924+-0.00123384196967483i
24,733600.414226157,0.0835177652134975+-0.00110794370516695i
24,733600.414226157,0.0854882695512777+-0.0015050934791448i
24,733600.414226157,0.0849441817551252+-0.000749277649906404i
24,733600.414226157,0.08322408630388+-0.00179281240320872i
24,733600.414226157,0.0823430079335174+-0.00188713660054768i
24,733600.414226157,0.0836154974277307+-0.00161530588234395i
24,733600.414226157,0.0827034716081704+-0.00196806975465389i
24,733600.414226157,0.0825786755404719+-0.000718221839365772i
24,733600.414226157,0.081348518764547+-0.00254971902986242i
24,733600.414226157,0.0806582020002678+-0.00207530707821845i
24,733600.414226157,0.0789586272448888+-0.00242756944632738i
24,733600.414226157,0.0786009716371979+-0.00137806324842925i
24,733600.414226157,0.0786347594623489+-0.00217466914841479i
24,733600.414226157,0.074492921106937+-0.00238925065824049i
24,733600.414226157,0.0746597411182194+-0.00230022811727571i
24,733600.414226157,0.072905006756273+-0.00221347959405846i
24,733600.414226157,0.0728040250124533+-0.00207000176754772i
24,733600.414226157,0.0714249381172539+-0.0021263370124553i
24,733600.414226157,0.0714908175118244+-0.00200884939454417i
24,733600.414226157,0.0696621034808184+-0.00156198357916442i
24,733600.414226157,0.0687098351728878+-0.00174495024121568i
24,733600.414226157,0.0691420332884125+-0.00190107232104533i
24,733600.414226157,0.0666694590487463+-0.00211920514492375i
24,733600.414226157,0.0657824694952653+-0.0018576091868773i
24,733600.414226157,0.0646614352926799+-0.00199418642215327i
24,733600.414226157,0.0638598365476413+-0.00177086907263574i
24,733600.414226157,0.0625247485566483+-0.00142501647754607i
24,733600.414226157,0.0616758250987732+-0.00137045759296299i
24,733600.414226157,0.0614893292813905+-0.000854774957447658i
24,733600.414226157,0.0605618416006019+-0.000785035419917433i
24,733600.414226157,0.0602671385237028+0.000205964185260845i
24,733600.414226157,0.0608826562208961+0.000605581274082871i
24,733601.25970522,0.0872004303328095+-0.00174856486271914i
24,733601.25970522,0.0856308849208671+-0.00155941813225909i
24,733601.25970522,0.0864095258180946+-0.00115893603859158i
24,733601.25970522,0.0860433305939982+-0.00186054151756316i
24,733601.25970522,0.0865541815472901+-0.000654609406603171i
24,733601.25970522,0.0857972728629092+-0.00111328465437824i
24,733601.25970522,0.0879861840612941+-0.00105623748297627i
24,733601.25970522,0.0847482177377042+-0.000885755513359077i
24,733601.25970522,0.084071826328674+-0.000852213099639864i
24,733601.25970522,0.0840318445342528+-0.000763453391572164i
24,733601.25970522,0.0857043936948161+-0.00160517622798887i
24,733601.25970522,0.0840218535926898+-0.00125219924331275i
24,733601.25970522,0.0829975620932233+-0.0011300881430052i
24,733601.25970522,0.0842590749068346+-0.000774529272641154i
24,733601.25970522,0.0834470134013567+-0.000903217400501539i
