Temperature_root,Time_root,Rectified_Impedance
24,733517.314278426,0.0469796362301874+-0.00163385706076888i
24,733517.314278426,0.0447444734640957+-0.00122273935080118i
24,733517.314278426,0.0444353685288066+-0.00104564077298878i
24,733517.314278426,0.0409842464602127+-0.000896623534138143i
24,733517.314278426,0.0419146197780357+-0.00124521110254361i
24,733517.314278426,0.0420585651517466+-0.00107878562639686i
24,733517.314278426,0.0396257238447085+-0.000991272420088125i
24,733517.314278426,0.0393628432371106+-0.000810770198086792i
24,733517.314278426,0.0366360193243357+-0.000556391347758532i
24,733517.314278426,0.0383495317390782+-0.000101541620984379i
24,733517.314278426,0.0380667227081589+0.000281913500923483i
24,733517.314278426,0.0375243121126186+0.000461964916288014i
24,733517.38553765,0.0834614165134312+-0.00316472663260339i
24,733517.38553765,0.0717515267310729+-0.00248035408438846i
24,733517.38553765,0.0665331480658213+-0.0012522974809825i
24,733517.38553765,0.0690226124410828+-0.00138893191758944i
24,733517.38553765,0.0678833476488301+-0.000826788830422425i
24,733517.38553765,0.0685528469195144+-0.00195541123673524i
24,733517.38553765,0.0703877611446896+-0.00104948786494569i
24,733517.38553765,0.0661138231530332+-0.00199117422606801i
24,733517.38553765,0.0686127628978951+-0.00212452636052446i
24,733517.38553765,0.066192144781129+-0.00141958035433976i
24,733517.38553765,0.0648250676966981+-0.00230143055747107i
24,733517.38553765,0.0638835827522716+-0.0020243239772462i
24,733517.38553765,0.0618480821630435+-0.00209095403482252i
24,733517.38553765,0.0613605166435172+-0.00194805899664997i
24,733517.38553765,0.0612254515465289+-0.00213920427298788i
24,733517.38553765,0.0599969618767447+-0.00183837671472895i
24,733517.38553765,0.0587786239958558+-0.00126315789596278i
24,733517.38553765,0.0568877397224518+-0.00179224739463389i
24,733517.38553765,0.056534989336945+-0.00219692414543126i
24,733517.38553765,0.0551065612615676+-0.00209217325452553i
24,733517.38553765,0.0535105005233723+-0.00182696219335664i
24,733517.38553765,0.0508465923295982+-0.00150322683258039i
24,733517.38553765,0.0518729856413889+-0.00201500715880596i
24,733517.38553765,0.047873820108375+-0.00179886972771157i
24,733517.38553765,0.0487000126097596+-0.00137895124311798i
24,733517.38553765,0.0470615096686509+-0.00147454095790489i
24,733517.38553765,0.0462763797138951+-0.000550758509861893i
24,733517.38553765,0.0482432841821855+-0.00149647507369002i
24,733517.38553765,0.0425907332320417+-0.00127344165766651i
24,733517.38553765,0.043482943075757+-0.000961544337474999i
24,733517.38553765,0.0440327835322091+-0.00112441911908514i
24,733517.38553765,0.0413108788550682+-0.00119837881030583i
24,733517.38553765,0.0405132713751209+-0.000858221238350051i
24,733517.38553765,0.0405221575355074+-0.000715165513018056i
24,733517.38553765,0.0387250900328041+-0.00029352880267578i
24,733517.38553765,0.0380123985966891+-0.00134255892439861i
24,733517.38553765,0.0383308736907677+-9.47555143168572e-05i
24,733517.38553765,0.038030004826838+0.000293912874978729i
24,733517.38553765,0.0378367577876617+0.000853263014732896i
24,733517.532643762,0.0596607054865378+-0.000271222085942067i
24,733517.532643762,0.0619351846417531+-0.00085113933989223i
24,733517.532643762,0.0583751069596588+4.37337200691731e-05i
24,733517.532643762,0.0591669379831693+-0.00084982878531368i
24,733517.532643762,0.0592642695608881+-0.000529699033604442i
24,733517.532643762,0.0588784968269691+-0.000269314317006761i
24,733517.532643762,0.056479070309363+-0.000274871259401857i
24,733517.532643762,0.0580562074012328+-0.000637650729248357i
24,733517.532643762,0.058147152607529+-0.000595321005827236i
24,733517.532643762,0.0582937504704065+-0.000901943647545015i
24,733517.532643762,0.0578817512864284+-0.000690160878889261i
24,733517.532643762,0.0576386508541309+-0.000725647774804526i
24,733517.532643762,0.0569576997992821+-0.00104054014682619i
24,733517.532643762,0.0560119044114994+-0.000814236626331709i
24,733517.532643762,0.0573432123321701+-0.000669064144751427i
24,733517.532643762,0.0566645589790354+-0.000885416442943734i
24,733517.532643762,0.0563955097828804+-0.000399521175380496i
24,733517.532643762,0.054169488947487+-0.00112453570192936i
24,733517.532643762,0.0543549397507161+-0.00081542358570408i
24,733517.532643762,0.0525400431834877+-0.0011283603607274i
24,733517.532643762,0.0521287128293398+-0.00111981805111394i
24,733517.532643762,0.0515501893377176+-0.00109007855050831i
24,733517.532643762,0.0505771637208048+-0.00136682939072583i
24,733517.532643762,0.0489839797064014+-0.00159187560839441i
24,733517.532643762,0.0484583339795727+-0.00121998843726495i
24,733517.532643762,0.0468992048195671+-0.00141413770361495i
24,733517.532643762,0.0457506070693254+-0.00112091938779733i
24,733517.532643762,0.045303531906505+-0.00169318271334299i
24,733517.532643762,0.0435564767642341+-0.00133562035650978i
24,733517.532643762,0.0435117355983985+-0.00106432124084964i
24,733517.532643762,0.0425477900689842+-0.00102904291055149i
24,733517.532643762,0.0418103129516011+-0.00117764152088977i
24,733517.532643762,0.0395254475821136+-0.000912662440956253i
24,733517.532643762,0.0387173502367439+-0.000979864338878533i
24,733517.532643762,0.0382820985514161+-0.000778607389639182i
24,733517.532643762,0.0363876673510607+-0.00046806870518484i
24,733517.532643762,0.0372518337487813+-4.93586022015646e-05i
24,733517.532643762,0.0366691431805562+0.000126924849729178i
24,733517.532643762,0.035460224403227+0.000652958401288826i
24,733517.603460463,0.0818243487734413+-0.0031251455590789i
24,733517.603460463,0.0773232437911624+-0.00187792762222578i
24,733517.603460463,0.0661132937461538+-0.000918673073893697i
24,733517.603460463,0.0697089867556756+-0.00134072645078422i
24,733517.603460463,0.0702445368635354+-0.00113526572468294i
24,733517.603460463,0.0696399112118227+-0.00252103093435199i
24,733517.603460463,0.0674852800481155+-0.00179836072345136i
24,733517.603460463,0.0667010794268288+-0.00210554494230837i
24,733517.603460463,0.0697459839107743+-0.00161077102497439i
24,733517.603460463,0.0677909158189279+-0.00164987629511041i
24,733517.603460463,0.067413172817778+-0.00202503917904257i
24,733517.603460463,0.0666268683619163+-0.00282192496046404i
24,733517.603460463,0.064729742943738+-0.00160902909526457i
24,733517.603460463,0.0637634350825163+-0.00206225601349628i
24,733517.603460463,0.0620394916370213+-0.00230758384206132i
24,733517.603460463,0.0610399610527053+-0.00251873690213512i
24,733517.603460463,0.0611871433973061+-0.0020392772659281i
24,733517.603460463,0.0574720984693242+-0.00250445083681273i
24,733517.603460463,0.05914539394619+-0.00202991115503882i
24,733517.603460463,0.0553513408851414+-0.00224105252295295i
24,733517.603460463,0.054284029206801+-0.00197102728879362i
24,733517.603460463,0.0534198917255896+-0.00184687774164096i
24,733517.603460463,0.0520403089863033+-0.00223912312127863i
24,733517.603460463,0.0538290011378438+-0.00181364256473906i
24,733517.603460463,0.0488545724732985+-0.00164256966272249i
24,733517.603460463,0.0478238531610506+-0.00172786657767575i
24,733517.603460463,0.0461405615813256+-0.0014019656760172i
24,733517.603460463,0.0446484716851256+-0.00119342726888633i
24,733517.603460463,0.0438225007609699+-0.00126105968732466i
24,733517.603460463,0.043592862194813+-0.000987285364818528i
24,733517.603460463,0.0426536985000888+-0.000591340028451066i
24,733517.603460463,0.0413857850397476+-0.00103028989834539i
24,733517.603460463,0.0399145471696675+-0.000993365371142715i
24,733517.603460463,0.038407928932756+-0.000435437228921925i
24,733517.603460463,0.0396338655193984+-0.000504734470516218i
24,733517.603460463,0.0341198254154786+-2.12098296762113e-06i
24,733517.603460463,0.038115037247139+7.98121629473119e-05i
24,733517.603460463,0.0381116339646132+0.000178887125002487i
24,733517.603460463,0.038586309377944+0.000735299704078636i
24,733517.758883461,0.0613328652990769+-0.000598164568238774i
24,733517.758883461,0.0617539666401188+-0.000904390851163461i
24,733517.758883461,0.06008150726851+-0.000302621282284785i
24,733517.758883461,0.0611888567522691+-0.000792915995072573i
24,733517.758883461,0.0619693526838461+-0.000583418559322107i
24,733517.758883461,0.0595390600458462+-0.000643981041439457i
24,733517.758883461,0.0602938786446002+-0.000556524693451668i
24,733517.758883461,0.059948354776158+-0.000766014208467852i
24,733517.758883461,0.059836945367182+-0.000280983707852069i
24,733517.758883461,0.057611742878348+-0.000668390099347148i
24,733517.758883461,0.0567955933366635+-0.000319022580709809i
24,733517.758883461,0.0578376812836593+-0.000667870208755553i
24,733517.758883461,0.0584928346958132+-0.0010224132050265i
24,733517.758883461,0.0562162474458517+-0.000460503281329177i
24,733517.758883461,0.0578091966619831+-0.000999972658532334i
24,733517.758883461,0.0568768647509968+-0.0010046198329226i
24,733517.758883461,0.0566977058632464+-0.000814425028743631i
24,733517.758883461,0.054671714792398+-0.00144496055988425i
24,733517.758883461,0.054898531192944+-0.000778120153563567i
24,733517.758883461,0.0548745677997512+-0.00129820916880987i
24,733517.758883461,0.053414511039827+-0.00157462566122027i
24,733517.758883461,0.0515971039342627+-0.00108367579694073i
24,733517.758883461,0.0519436620371566+-0.00198639590396319i
24,733517.758883461,0.0498242775504135+-0.00151191498026086i
24,733517.758883461,0.0484724423879628+-0.00117360982759797i
24,733517.758883461,0.0479162278611634+-0.00135342523907593i
24,733517.758883461,0.0465568612468689+-0.00115339527226151i
24,733517.758883461,0.0466235699757369+-0.00155861818312505i
24,733517.758883461,0.0434668209254757+-0.0012234829161451i
24,733517.758883461,0.0455909510852422+-0.000963364525958179i
24,733517.758883461,0.0424338812470427+-0.00128721394526015i
24,733517.758883461,0.0416167351494044+-0.0010617569530714i
24,733517.758883461,0.0403805921013621+-0.00115004133283509i
24,733517.758883461,0.0389194224113285+-0.00103321059204809i
24,733517.758883461,0.0384882839867612+-0.000812765370576745i
24,733517.758883461,0.0370684800027004+-0.000610572410522695i
24,733517.758883461,0.0375111335646833+-0.000116926002513263i
24,733517.758883461,0.0372305595586305+0.000121924273305488i
24,733517.758883461,0.037196435058249+0.000601970202500115i
24,733517.829922407,0.0815966355153617+-0.00340901407218069i
24,733517.829922407,0.0773545589215889+-0.00245033534502532i
24,733517.829922407,0.0698571133638791+-0.00157918993105065i
24,733517.829922407,0.0706757468042536+-0.00165587667617947i
24,733517.829922407,0.0720588505231776+-0.00130053064513678i
24,733517.829922407,0.072634565920413+-0.0025612489409819i
24,733517.829922407,0.0687861539655162+-0.0020279721036247i
24,733517.829922407,0.0700303554542449+-0.00117481050190508i
24,733517.829922407,0.0691802882041541+-0.00191620203869165i
24,733517.829922407,0.0660716307889748+-0.00158748979475103i
24,733517.829922407,0.0701848615107121+-0.00287406483818008i
24,733517.829922407,0.0662553350376583+-0.00159501219059105i
24,733517.829922407,0.065206092552041+-0.00200165174779799i
24,733517.829922407,0.0624336515875325+-0.0020947609934221i
24,733517.829922407,0.0629501432690458+-0.00243226183409051i
24,733517.829922407,0.06173951391993+-0.00239370018132302i
24,733517.829922407,0.0600457754947308+-0.00223914683545689i
24,733517.829922407,0.0583958232470745+-0.00231002919157291i
24,733517.829922407,0.058043864842896+-0.00187957204660318i
24,733517.829922407,0.0557089926052994+-0.00221615367354419i
24,733517.829922407,0.0541156190489318+-0.00209297246498647i
24,733517.829922407,0.0524325653737957+-0.00216853187480479i
24,733517.829922407,0.0521936787894976+-0.00229093621355181i
24,733517.829922407,0.0474520004342134+-0.00175066716639394i
24,733517.829922407,0.0484306168285816+-0.00163702455719098i
24,733517.829922407,0.0475129059632364+-0.00163365386930104i
24,733517.829922407,0.0461035950057817+-0.00141547575233142i
24,733517.829922407,0.0454213244109539+-0.00159643631997144i
24,733517.829922407,0.0438365492334267+-0.00134710003875138i
24,733517.829922407,0.0431731828456072+-0.000973216300285754i
24,733517.829922407,0.0433556857942746+-0.00118219549553195i
24,733517.829922407,0.0415134131014272+-0.00114870149005561i
24,733517.829922407,0.0403844502804435+-0.00106014284628249i
24,733517.829922407,0.0395428707069349+-0.000727248470455252i
24,733517.829922407,0.0393259090509784+0.00166100404886437i
24,733517.829922407,0.0360125210318017+-0.000122083808233528i
24,733517.829922407,0.038060147254969+-5.40283195826407e-05i
24,733517.829922407,0.0377109680416916+0.000213059132476458i
24,733517.829922407,0.0376886727251459+0.000577417546998164i
24,733517.977237766,0.0604637259268448+-0.000755148242448216i
24,733517.977237766,0.0611283828492758+-0.000764895236787459i
24,733517.977237766,0.0594432174358577+-0.000419263401913917i
24,733517.977237766,0.0593849466079796+-0.000670089620943851i
24,733517.977237766,0.05774080420556+-0.00010046155530855i
24,733517.977237766,0.0608359559111974+-0.00123934379521995i
24,733517.977237766,0.0586916553052238+9.10507137965539e-05i
24,733517.977237766,0.0585102650680654+-0.000400064883844003i
24,733517.977237766,0.0576935796205+-0.00022310358203793i
24,733517.977237766,0.0583655776351298+-0.000478663559860687i
24,733517.977237766,0.0595799523176952+-0.000494185805544145i
24,733517.977237766,0.0590032234307566+-0.00084613969746075i
24,733517.977237766,0.0575766104169008+-0.000721926952800432i
24,733517.977237766,0.057127790667179+-0.001419879941701i
24,733517.977237766,0.0575648614346218+-0.000614123669165525i
24,733517.977237766,0.0561846729273463+-0.00160012544541757i
24,733517.977237766,0.0560277616284102+-0.000169358412791066i
24,733517.977237766,0.0546088206161055+-0.00114176893667116i
24,733517.977237766,0.0548220775921509+-0.000933205169884219i
24,733517.977237766,0.0543077251537989+-0.00167763805879839i
24,733517.977237766,0.0523839297507863+-0.00138295381240412i
24,733517.977237766,0.0531140945971275+-0.00110360146677298i
24,733517.977237766,0.0529854474832931+-0.00166511134459955i
24,733517.977237766,0.0504182588664307+-0.00125941353884214i
24,733517.977237766,0.048646290738905+-0.00111229569787854i
24,733517.977237766,0.0477980586921663+-0.00142032262842276i
24,733517.977237766,0.0463226310392429+-0.00124583930742343i
24,733517.977237766,0.0452674526507076+-0.00134460510775156i
24,733517.977237766,0.0441548197962238+-0.00134072226261137i
24,733517.977237766,0.0434552161520062+-0.00103257581741884i
24,733517.977237766,0.0426010200103363+-0.00100984649249918i
24,733517.977237766,0.0409231365502601+-0.00111403218001119i
24,733517.977237766,0.0396302222437082+-0.00117903956005692i
24,733517.977237766,0.0387175311335237+-0.000872861825937021i
24,733517.977237766,0.0383733779945503+-0.000782119508819862i
24,733517.977237766,0.0369519366411001+-0.000725137937187449i
24,733517.977237766,0.0373712320160925+-2.68100410075392e-05i
24,733517.977237766,0.0356870038394651+-2.97175455872339e-05i
24,733517.977237766,0.0359026226489299+0.0004178575642736i
24,733518.047354236,0.0821158190647637+-0.00350633392147242i
24,733518.047354236,0.0727816306715115+-0.00171424414791933i
24,733518.047354236,0.0661478313076807+-0.00130917738298669i
24,733518.047354236,0.0680473028762426+-0.00097156893182916i
24,733518.047354236,0.0697723372168072+-0.00120764612091493i
24,733518.047354236,0.0676407397093456+-0.00132776589729711i
24,733518.047354236,0.0673991757308709+-0.00117034717452698i
24,733518.047354236,0.0675264842140242+-0.00182824513053799i
24,733518.047354236,0.0668145713898992+-0.00166261166093264i
24,733518.047354236,0.0652318369174391+-0.00164453398520777i
24,733518.047354236,0.0646907780383526+-0.00204996021158116i
24,733518.047354236,0.0653884793590036+-0.00209055891204518i
24,733518.047354236,0.0634888999449915+-0.00163416935285272i
24,733518.047354236,0.0614580621195776+-0.00222044637940574i
24,733518.047354236,0.0622289389805184+-0.00230370514160759i
24,733518.047354236,0.060454613472233+-0.00206065426717772i
24,733518.047354236,0.059815866964528+-0.00156270343479066i
24,733518.047354236,0.0571866920607639+-0.0022418749365501i
24,733518.047354236,0.0557707281684531+-0.00204730823194355i
24,733518.047354236,0.0549021763313763+-0.00202847846270626i
24,733518.047354236,0.0533042839074667+-0.00197148811185074i
24,733518.047354236,0.0524678971902442+-0.00182880934360426i
24,733518.047354236,0.0518033259222057+-0.00190718193055338i
24,733518.047354236,0.0491529466047609+-9.0819672856597e-05i
24,733518.047354236,0.0490791023038295+-0.00152045753266413i
24,733518.047354236,0.0474031163611661+-0.00130137693234971i
24,733518.047354236,0.046757498751143+-0.00120449684247075i
24,733518.047354236,0.0455796637338831+-0.00152888219588262i
24,733518.047354236,0.0437257560830577+-0.00122150483048814i
24,733518.047354236,0.0439507946343318+-0.000824303404016543i
24,733518.047354236,0.0426092064591465+-0.000942609521773085i
24,733518.047354236,0.0419918922926671+-0.001096689159128i
24,733518.047354236,0.0403374255060805+-0.000979929639500997i
24,733518.047354236,0.0373493926903665+-0.000532242926155576i
24,733518.047354236,0.0383014085139602+-0.000427763198552471i
24,733518.047354236,0.0383760100599484+-0.000495951398622783i
24,733518.047354236,0.0388905335827485+-2.2497980799852e-05i
24,733518.047354236,0.0384014535236745+0.000215484463477651i
24,733518.047354236,0.037507661326033+0.000755896617226667i
24,733518.194436296,0.0609607971036716+-0.000617940919273779i
24,733518.194436296,0.0646528454822265+-0.000803444719750491i
24,733518.194436296,0.0591000416638387+-0.000444867412854413i
24,733518.194436296,0.0599751798826152+-0.000511483507027874i
24,733518.194436296,0.0608502037096518+-0.000445764671242116i
24,733518.194436296,0.0591125212839729+-0.000818879522362406i
24,733518.194436296,0.0585469930169281+-0.000589981428521653i
24,733518.194436296,0.0585588380758511+-0.000952156478892662i
24,733518.194436296,0.0585613125915619+-0.000248320080925301i
24,733518.194436296,0.0614190219450517+-0.000744938925892958i
24,733518.194436296,0.0590808850232778+-0.000157057401475025i
24,733518.194436296,0.0574570721911506+-0.000386757434697885i
24,733518.194436296,0.0570025057940546+-0.00028630103305059i
24,733518.194436296,0.0558747851414743+-0.000942357269778041i
24,733518.194436296,0.0569557224886063+-0.00107211410171103i
