Temperature_root,Time_root,Re,Rct,Sense_current,Battery_current,Current_ratio,Battery_impedance
24,733516.871873368,0.0612335902100034,0.0785415394665875,798.940979003906+-58.7743835449219i,361.408752441406+-36.2601165771484i,2.20475283923886+0.0585769195866675i,0.221123464643821+0.11362122407832i
24,733516.871873368,0.0612335902100034,0.0785415394665875,798.235961914062+-61.1400604248047i,362.469299316406+-35.5366897583008i,2.19763037551618+0.0467803713729984i,0.217798470063187+0.0887209515465956i
24,733516.871873368,0.0612335902100034,0.0785415394665875,799.909057617188+-57.2177581787109i,361.524566650391+-38.7419891357422i,2.20424661345307+0.0779452982497725i,0.21096970581343+0.0599367984634037i
24,733516.871873368,0.0612335902100034,0.0785415394665875,798.826538085938+-58.3456039428711i,361.831665039062+-37.3251647949219i,2.20094310907763+0.0657901521834168i,0.200051338221167+0.0317374016121033i
24,733516.871873368,0.0612335902100034,0.0785415394665875,797.465515136719+-59.1548614501953i,363.487030029297+-35.5451202392578i,2.18891362600156+0.0513094967319104i,0.185967119958802+0.00721813980483607i
24,733516.871873368,0.0612335902100034,0.0785415394665875,799.081359863281+-40.7057189941406i,364.191650390625+-29.1679763793945i,2.18903362428288+0.0635488540932199i,0.17051419117041+-0.0120616336020798i
24,733516.871873368,0.0612335902100034,0.0785415394665875,797.734008789062+-41.6532897949219i,365.170379638672+-26.3314075469971i,2.18143556707766+0.0432318173640906i,0.155631024160875+-0.0258715672666593i
24,733516.871873368,0.0612335902100034,0.0785415394665875,796.580078125+-41.0900650024414i,367.17041015625+-25.4192886352539i,2.16687266941279+0.0381030072963989i,0.142889527897992+-0.0348476893412988i
24,733516.871873368,0.0612335902100034,0.0785415394665875,795.650756835938+-41.430419921875i,366.580688476562+-26.8849582672119i,2.16709808199912+0.0459160073149968i,0.133295014701497+-0.0399805596846877i
24,733516.871873368,0.0612335902100034,0.0785415394665875,795.079284667969+-40.4824447631836i,367.303070068359+-28.1518936157227i,2.16039732771403+0.0553679852731109i,0.127314305561175+-0.0422132193253318i
24,733516.871873368,0.0612335902100034,0.0785415394665875,795.614685058594+-41.8965072631836i,368.718139648438+-25.7936916351318i,2.15518753708185+0.0371387626799199i,0.125000908662637+-0.0422115417363866i
24,733516.871873368,0.0612335902100034,0.0785415394665875,794.088928222656+-3.22706604003906i,370.411743164062+-8.88619804382324i,2.14277641698441+0.042693218713409i,0.126115877661561+-0.040296400517177i
24,733516.871873368,0.0612335902100034,0.0785415394665875,793.310913085938+-1.2535400390625i,373.326690673828+-10.0165100097656i,2.12353917052926+0.0536176807571516i,0.130201740717427+-0.0364968552768927i
24,733516.871873368,0.0612335902100034,0.0785415394665875,791.347717285156+-2.16460037231445i,373.289916992188+-10.1587915420532i,2.11851672543554+0.0518550556514053i,0.136617479018998+-0.0306809679836755i
24,733516.871873368,0.0612335902100034,0.0785415394665875,791.621704101562+-1.67523193359375i,372.947143554688+-9.35880565643311i,2.12138782928589+0.0487426296105947i,0.14456886734639+-0.0227245238275947i
24,733516.871873368,0.0612335902100034,0.0785415394665875,789.366088867188+0.878250122070312i,376.307556152344+-12.0877151489258i,2.09542501179423+0.06964290339672i,0.153168507079458+-0.0126777061646666i
24,733516.871873368,0.0612335902100034,0.0785415394665875,786.336975097656+-3.16431999206543i,378.859283447266+-6.91547679901123i,2.07499945141171+0.0295236016664487i,0.161539271470638+-0.000888838641664585i
24,733516.871873368,0.0612335902100034,0.0785415394665875,788.16552734375+-12.8673439025879i,377.778442382812+-12.2562665939331i,2.08522706757848+0.0335904687056772i,0.168945040046028+0.011948421936429i
24,733516.871873368,0.0612335902100034,0.0785415394665875,786.472595214844+-12.7413158416748i,378.042785644531+-11.930362701416i,2.0793725796822+0.0319179566004434i,0.174908439369013+0.0248379245616381i
24,733516.871873368,0.0612335902100034,0.0785415394665875,785.137878417969+-14.3696517944336i,378.178466796875+-10.6560535430908i,2.07552690054395+0.0204857617978794i,0.179269623881019+0.036599728574868i
24,733516.871873368,0.0612335902100034,0.0785415394665875,785.497253417969+-16.2462520599365i,378.722900390625+-9.29367065429688i,2.07387236411246+0.0079943269024661i,0.182156794897041+0.0460282814186585i
24,733516.871873368,0.0612335902100034,0.0785415394665875,786.227966308594+-19.420560836792i,379.226898193359+-6.08117628097534i,2.07352693227639+-0.0179604296813261i,0.183870740031705+0.052048523020001i
24,733516.871873368,0.0612335902100034,0.0785415394665875,785.285339355469+-35.0492820739746i,378.369262695312+-18.7054042816162i,2.07495522580105+0.00994688168926927i,0.184718202746612+0.053841978819554i
24,733516.871873368,0.0612335902100034,0.0785415394665875,786.738220214844+-39.0951156616211i,377.287475585938+-16.6301345825195i,2.08576375670289+-0.0116849457392239i,0.184850144691083+0.0509370610947291i
24,733516.871873368,0.0612335902100034,0.0785415394665875,786.368469238281+-41.5952606201172i,377.108764648438+-12.9009580612183i,2.08658779938508+-0.0389178940003757i,0.184165562651019+0.0432724456002699i
24,733516.871873368,0.0612335902100034,0.0785415394665875,785.901916503906+-46.5514526367188i,378.195465087891+-7.78793859481812i,2.07968384173149+-0.0802627354974342i,0.182329334547513+0.0312376451204017i
24,733516.871873368,0.0612335902100034,0.0785415394665875,785.523498535156+-59.0145797729492i,377.906188964844+3.40668439865112i,2.07704382953191+-0.174885764012927i,0.178923930633014+0.0156717378400702i
24,733516.871873368,0.0612335902100034,0.0785415394665875,790.869140625+-71.6180267333984i,374.517364501953+18.153169631958i,2.0975053122142+-0.292895355108118i,0.173710204726701+-0.00222303803258522i
24,733516.871873368,0.0612335902100034,0.0785415394665875,799.228088378906+-89.1205215454102i,363.844909667969+38.128662109375i,2.14736740836086+-0.469971582231372i,0.166920877689933+-0.0210929095317086i
24,733516.871873368,0.0612335902100034,0.0785415394665875,816.786193847656+-109.613258361816i,346.370910644531+58.9171409606934i,2.23949964820101+-0.69739740663211i,0.159479857473058+-0.0397561754840864i
24,733516.871873368,0.0612335902100034,0.0785415394665875,840.765747070312+-126.003791809082i,322.256103515625+77.6459579467773i,2.37680397786961+-0.963683884136027i,0.153073466947737+-0.0575294336583553i
24,733516.871873368,0.0612335902100034,0.0785415394665875,867.926879882812+-135.009780883789i,293.592346191406+93.4638748168945i,2.55128143934771+-1.272044161908i,0.150117852503802+-0.074353266846927i
24,733516.871873368,0.0612335902100034,0.0785415394665875,891.830932617188+-124.380661010742i,265.234771728516+104.172149658203i,2.7534967476676+-1.55039376478532i,0.153821662380752+-0.090464110729232i
24,733516.871873368,0.0612335902100034,0.0785415394665875,908.479675292969+-86.8249893188477i,238.08918762207+115.284484863281i,2.94796420522049+-1.79209954208577i,0.168586753696567+-0.105301321587809i
24,733516.871873368,0.0612335902100034,0.0785415394665875,916.740966796875+-22.0208129882812i,212.744354248047+132.933471679688i,3.05259304286724+-2.01092341704674i,0.200653159441499+-0.115083272308284i
24,733516.871873368,0.0612335902100034,0.0785415394665875,924.137390136719+104.130859375i,167.839309692383+152.876098632812i,3.3182369729639+-2.40198952277489i,0.257613628394119+-0.107925505024626i
24,733516.871873368,0.0612335902100034,0.0785415394665875,891.958618164062+277.458465576172i,125.058723449707+160.772064208984i,3.76391383152256+-2.62015892681196i,0.341920854767854+-0.0555349186689062i
24,733516.871873368,0.0612335902100034,0.0785415394665875,818.037902832031+445.487518310547i,74.7597274780273+158.910491943359i,4.27828312835984+-3.1350643748531i,0.426632615147763+0.0931551051026844i
24,733516.943938796,0.0656168494638862,0.0886832084583472,-1+1i,-1+1i,1+0i,0.502285866271989+-1.34756762346261i
24,733516.943938796,0.0656168494638862,0.0886832084583472,834.717407226562+-32.7392501831055i,128.812210083008+-37.1865463256836i,6.0493287648941+1.49220632149743i,0.795425579632406+0.541441512027835i
24,733516.943938796,0.0656168494638862,0.0886832084583472,773.163757324219+-37.208610534668i,384.718872070312+-81.367790222168i,1.94321656383219+0.314272670162577i,0.394123191596759+0.429660406840678i
24,733516.943938796,0.0656168494638862,0.0886832084583472,832.528076171875+-49.3451461791992i,325.766174316406+-68.2452545166016i,2.47855698213002+0.367762571272367i,0.273659108258534+-0.0872566260667374i
24,733516.943938796,0.0656168494638862,0.0886832084583472,811.518005371094+-52.0091323852539i,346.835876464844+-60.1351699829102i,2.29673153279545+0.248259233220466i,-0.0542077560779292+-0.0312201417317974i
24,733516.943938796,0.0656168494638862,0.0886832084583472,811.711242675781+-55.8719863891602i,346.288421630859+-54.4649429321289i,2.3122103818782+0.202323888788861i,-0.095630289431713+-0.0357855599798351i
24,733516.943938796,0.0656168494638862,0.0886832084583472,812.383178710938+-56.8053932189941i,346.619384765625+-55.5277976989746i,2.31068640017769+0.206283713197957i,0.173772114343082+-0.129649502310666i
24,733516.943938796,0.0656168494638862,0.0886832084583472,810.200866699219+-60.5147933959961i,347.899444580078+-50.0343627929688i,2.30615271145859+0.157723988583377i,0.19990169587277+0.210908075977641i
24,733516.943938796,0.0656168494638862,0.0886832084583472,811.350708007812+-63.9910659790039i,347.630340576172+-47.7376136779785i,2.31555902858147+0.133901420396226i,-0.0447577886918411+0.328494837963234i
24,733516.943938796,0.0656168494638862,0.0886832084583472,807.636352539062+-62.2357406616211i,351.794952392578+-48.8090400695801i,2.27648233014627+0.138936548906579i,-0.191829922138169+0.288895210866639i
24,733516.943938796,0.0656168494638862,0.0886832084583472,808.931701660156+-55.6481094360352i,350.854278564453+-40.0280380249023i,2.29384451789862+0.103091193009294i,-0.21965263703216+0.26297427955327i
24,733516.943938796,0.0656168494638862,0.0886832084583472,806.59521484375+-56.0843505859375i,352.564270019531+-40.8753318786621i,2.27565099060395+0.104757180564438i,-0.170731792775264+0.276032904710395i
24,733516.943938796,0.0656168494638862,0.0886832084583472,807.575378417969+-55.9590339660645i,354.132781982422+-39.675537109375i,2.26964595367293+0.0962644240479294i,-0.069942575511697+0.288908047341845i
24,733516.943938796,0.0656168494638862,0.0886832084583472,804.763977050781+-56.8744239807129i,354.458404541016+-40.0341415405273i,2.25970120130109+0.0947664756178396i,0.0493490380010224+0.260027466611505i
24,733516.943938796,0.0656168494638862,0.0886832084583472,804.277038574219+-56.3351860046387i,356.357452392578+-38.6978797912598i,2.24760140734752+0.0859873221952577i,0.142208166389031+0.180895319543671i
24,733516.943938796,0.0656168494638862,0.0886832084583472,803.409423828125+-36.4474830627441i,358.879302978516+-30.739143371582i,2.2309931695726+0.0895324293462856i,0.179363762491713+0.0795372142734228i
24,733516.943938796,0.0656168494638862,0.0886832084583472,804.0595703125+-36.5341911315918i,356.990753173828+-30.6923980712891i,2.24453365101845+0.0906352024028906i,0.164919071919392+-0.00700640785145463i
24,733516.943938796,0.0656168494638862,0.0886832084583472,800.848693847656+-36.899543762207i,360.969818115234+-29.6679840087891i,2.2120618400475+0.0795852453392755i,0.124604090633805+-0.0598300737060123i
24,733516.943938796,0.0656168494638862,0.0886832084583472,798.832641601562+-38.5056800842285i,363.263519287109+-27.8094177246094i,2.19429934957353+0.0619839481407005i,0.0830957139430773+-0.0819863181410203i
24,733516.943938796,0.0656168494638862,0.0886832084583472,797.839050292969+-35.9275054931641i,365.566345214844+-32.1394386291504i,2.17430836363712+0.0928792958247975i,0.0527054534167016+-0.0864106790647438i
24,733516.943938796,0.0656168494638862,0.0886832084583472,795.497009277344+-37.9349746704102i,366.261810302734+-29.5491123199463i,2.16619203481868+0.0711897236882775i,0.0354471757575784+-0.0847905881338479i
24,733516.943938796,0.0656168494638862,0.0886832084583472,794.114868164062+1.32311630249023i,369.078460693359+-12.6300010681152i,2.14897611361019+0.077123674080754i,0.0293573557310368+-0.083678649118782i
24,733516.943938796,0.0656168494638862,0.0886832084583472,793.726257324219+0.818122863769531i,371.167022705078+-12.4742631912231i,2.13597445883475+0.0739904914850856i,0.032754612536128+-0.0850528753248491i
24,733516.943938796,0.0656168494638862,0.0886832084583472,791.306762695312+0.498538970947266i,372.392211914062+-11.9577579498291i,2.12269664643006+0.0694999273396314i,0.0453687837721269+-0.0875863591207271i
24,733516.943938796,0.0656168494638862,0.0886832084583472,789.400451660156+0.620754241943359i,375.710388183594+-11.6157712936401i,2.09903019784887+0.0665475582921128i,0.0673236088969081+-0.0873979940648859i
24,733516.943938796,0.0656168494638862,0.0886832084583472,787.832641601562+0.0282402038574219i,377.366333007812+-10.9420537948608i,2.08595715580581+0.0605589148197448i,0.0971371045100036+-0.0789749423694807i
24,733516.943938796,0.0656168494638862,0.0886832084583472,784.640625+-1.5029182434082i,379.393218994141+-9.79428005218506i,2.06687095401621+0.0493962300160217i,0.130122712993325+-0.0572124652338265i
24,733516.943938796,0.0656168494638862,0.0886832084583472,785.640869140625+-12.5683555603027i,378.529602050781+-13.5412712097168i,2.07404064915554+0.0409922798265269i,0.158736714468331+-0.0203095895732646i
24,733516.943938796,0.0656168494638862,0.0886832084583472,783.325378417969+-12.9220066070557i,381.384490966797+-11.6819858551025i,2.05301103221827+0.0290028553695191i,0.175424458302367+0.0282691801157352i
24,733516.943938796,0.0656168494638862,0.0886832084583472,785.460632324219+-14.9244785308838i,379.783752441406+-10.7544002532959i,2.06763343938092+0.0192522165740767i,0.176460090960267+0.080603959057248i
24,733516.943938796,0.0656168494638862,0.0886832084583472,784.872375488281+-16.9825553894043i,381.573303222656+-8.30416679382324i,2.05693171966598+0.000258269363646204i,0.164085279365269+0.127720355662798i
24,733516.943938796,0.0656168494638862,0.0886832084583472,785.385925292969+-19.8458232879639i,378.788299560547+-5.70288991928101i,2.07373529034631+-0.0211715599840188i,0.145459241662078+0.16318788911068i
24,733516.943938796,0.0656168494638862,0.0886832084583472,785.702880859375+-37.0382766723633i,377.641418457031+-17.7349700927734i,2.0805700603305+-0.000369209704411484i,0.129384889352772+0.184458871785699i
24,733516.943938796,0.0656168494638862,0.0886832084583472,785.260131835938+-39.369701385498i,376.001983642578+-14.0701036453247i,2.08943911627192+-0.026518680466417i,0.122948718103334+0.191513612320178i
24,733516.943938796,0.0656168494638862,0.0886832084583472,787.935485839844+-44.4404144287109i,376.481048583984+-7.69789266586304i,2.09443343688244+-0.0752167758305588i,0.129333612560021+0.18439642319568i
24,733516.943938796,0.0656168494638862,0.0886832084583472,786.474426269531+-48.7906799316406i,375.908294677734+-6.2869758605957i,2.09378269223782+-0.0947760908514972i,0.146698424570875+0.161800014967538i
24,733516.943938796,0.0656168494638862,0.0886832084583472,788.097778320312+-58.0205307006836i,375.163146972656+4.70825099945068i,2.09840876828174+-0.18098890157287i,0.167898208596365+0.122128715804965i
24,733516.943938796,0.0656168494638862,0.0886832084583472,791.374938964844+-74.2356414794922i,369.418212890625+20.788272857666i,2.12418483467563+-0.320487109978789i,0.181933828741563+0.0668486008899672i
24,733516.943938796,0.0656168494638862,0.0886832084583472,801.158935546875+-91.5016326904297i,361.770690917969+38.7015686035156i,2.16274023875517+-0.484293163627022i,0.17841460053941+0.00357673170933899i
24,733516.943938796,0.0656168494638862,0.0886832084583472,821.451110839844+-111.689979553223i,342.562469482422+60.5080528259277i,2.26956090593218+-0.726923445867456i,0.153866047109945+-0.0551034480834293i
24,733516.943938796,0.0656168494638862,0.0886832084583472,846.678405761719+-128.014678955078i,317.561004638672+74.2740478515625i,2.43850989182473+-0.973459193135867i,0.114927941465078+-0.0983987702943314i
24,733516.943938796,0.0656168494638862,0.0886832084583472,870.941528320312+-134.163955688477i,290.915618896484+91.9757766723633i,2.58918175080969+-1.2797730131416i,0.0744933075246314+-0.124598011101075i
24,733516.943938796,0.0656168494638862,0.0886832084583472,894.081115722656+-124.50023651123i,262.734985351562+103.654151916504i,2.78288444706527+-1.57176541677857i,0.0447606741186622+-0.141961329814323i
24,733516.943938796,0.0656168494638862,0.0886832084583472,910.847900390625+-86.1254806518555i,234.670272827148+113.620674133301i,3.00035167065927+-1.81969132674795i,0.03690075476303+-0.162726386484083i
24,733516.943938796,0.0656168494638862,0.0886832084583472,918.957580566406+-23.8988151550293i,209.818817138672+132.355911254883i,3.08165758975041+-2.05784409382408i,0.0726258536146628+-0.191133953399498i
24,733516.943938796,0.0656168494638862,0.0886832084583472,925.428527832031+104.734680175781i,166.735214233398+150.180450439453i,3.3766518276992+-2.41324194253315i,0.193795985302763+-0.184773485951594i
24,733516.943938796,0.0656168494638862,0.0886832084583472,895.717651367188+276.732604980469i,123.604705810547+156.202774047852i,3.87982078650772+-2.66418792489416i,0.362340048548565+0.0313997901314029i
24,733516.943938796,0.0656168494638862,0.0886832084583472,819.150634765625+444.194305419922i,80.9048614501953+155.002349853516i,4.41997294689589+-2.97771831407453i,0.0624701216457267+0.496200876598592i
24,733517.093368229,0.06062991544979,0.0780240937829042,649.273681640625+-23.1155204772949i,508.449371337891+-93.8013534545898i,1.2430485455052+0.183861207763648i,0.113468652219747+-0.279454163587132i
24,733517.093368229,0.06062991544979,0.0780240937829042,820.045104980469+-42.7663345336914i,338.787994384766+-76.3647689819336i,2.33056861566048+0.399090291387981i,0.13761689264514+0.0233056707650579i
24,733517.093368229,0.06062991544979,0.0780240937829042,809.514709472656+-42.6893768310547i,349.486755371094+-75.7654647827148i,2.23761277686454+0.362944784780591i,0.00445209626012056+0.0125773778147998i
24,733517.093368229,0.06062991544979,0.0780240937829042,803.069274902344+-49.7947463989258i,356.841644287109+-68.7096862792969i,2.19594558157324+0.283285281344701i,0.0376151698104344+-0.0732465466249637i
24,733517.093368229,0.06062991544979,0.0780240937829042,803.159240722656+-51.7959518432617i,355.117401123047+-59.0816230773926i,2.22436898515721+0.224217055742784i,0.134200765612554+-0.0718927730874539i
24,733517.093368229,0.06062991544979,0.0780240937829042,803.818786621094+-56.1621856689453i,354.727874755859+-54.8481712341309i,2.23701416240876+0.187563354613218i,0.200292527151503+-0.0125857898764054i
24,733517.093368229,0.06062991544979,0.0780240937829042,803.932678222656+-58.6147003173828i,356.456817626953+-52.6052017211914i,2.23102107506048+0.164812707950184i,0.225873151060072+0.0509654631531992i
24,733517.093368229,0.06062991544979,0.0780240937829042,799.786560058594+-62.0977935791016i,359.566070556641+-50.1824645996094i,2.20545533081127+0.135100039917984i,0.229649139103509+0.0944267241108416i
24,733517.093368229,0.06062991544979,0.0780240937829042,801.108520507812+-64.0654602050781i,357.201019287109+-45.4353256225586i,2.22948051860531+0.104231822185756i,0.226867849018167+0.114268012027146i
24,733517.093368229,0.06062991544979,0.0780240937829042,799.372863769531+-63.8739700317383i,359.510070800781+-46.9467964172363i,2.20903747192812+0.110798738828629i,0.223773552466658+0.114572401197892i
24,733517.093368229,0.06062991544979,0.0780240937829042,801.369445800781+-56.0739784240723i,359.809936523438+-40.9744606018066i,2.21620896296889+0.0965342668134039i,0.220786273440031+0.100995273535337i
24,733517.093368229,0.06062991544979,0.0780240937829042,796.877197265625+-57.6315498352051i,364.522094726562+-40.6825180053711i,2.17662112888053+0.0848203137166251i,0.216213547760814+0.0790381421986604i
24,733517.093368229,0.06062991544979,0.0780240937829042,796.15087890625+-57.8663864135742i,365.405090332031+-39.6112747192383i,2.17047812794186+0.0769256360355763i,0.208582398143438+0.0535932592495956i
24,733517.093368229,0.06062991544979,0.0780240937829042,797.742126464844+-60.5024719238281i,362.874664306641+-35.7505836486816i,2.19353115425457+0.0493766825153658i,0.197594833632718+0.0286051806633346i
24,733517.093368229,0.06062991544979,0.0780240937829042,793.516784667969+-61.4004135131836i,367.741241455078+-35.3539733886719i,2.15395666275782+0.0401111198840362i,0.184118414883977+0.00677037430542654i
24,733517.093368229,0.06062991544979,0.0780240937829042,795.176879882812+-39.4064025878906i,366.707489013672+-29.9416675567627i,2.16277826863911+0.0691308088604298i,0.169689896815235+-0.010543398422106i
24,733517.093368229,0.06062991544979,0.0780240937829042,797.877258300781+-41.6924591064453i,365.440856933594+-27.2849922180176i,2.17969527228682+0.0486549576988906i,0.155943147635273+-0.0230931748432761i
24,733517.093368229,0.06062991544979,0.0780240937829042,794.953857421875+-40.1707000732422i,368.314239501953+-26.9955558776855i,2.15477589876511+0.0488677090793444i,0.144208727828359+-0.0313689963206133i
24,733517.093368229,0.06062991544979,0.0780240937829042,796.840393066406+-40.8314628601074i,366.301788330078+-27.0762672424316i,2.17173934081802+0.0490609996601756i,0.13534990748969+-0.0361715717040774i
24,733517.093368229,0.06062991544979,0.0780240937829042,792.813232421875+-39.7157669067383i,368.98876953125+-28.925968170166i,2.14387350665914+0.0604296166955777i,0.129776446037072+-0.0382799964229966i
24,733517.093368229,0.06062991544979,0.0780240937829042,794.357727050781+-40.7164001464844i,369.462219238281+-28.0245342254639i,2.14604960282489+0.0525781511232049i,0.12753786795897+-0.0382587475105422i
24,733517.093368229,0.06062991544979,0.0780240937829042,792.63623046875+-1.09877014160156i,371.875335693359+-10.1549501419067i,2.12994924032045+0.0552087117054032i,0.128418898385673+-0.0363976938610729i
24,733517.093368229,0.06062991544979,0.0780240937829042,790.794982910156+-1.34187507629395i,372.893096923828+-9.72516536712646i,2.11935389269031+0.0516748423624445i,0.132003357848736+-0.0327538243063718i
24,733517.093368229,0.06062991544979,0.0780240937829042,790.806640625+-2.30147552490234i,374.030456542969+-10.496789932251i,2.11279275503341+0.0531402345647801i,0.137711125251703+-0.0272588550231875i
24,733517.093368229,0.06062991544979,0.0780240937829042,788.690795898438+1.23950004577637i,376.486846923828+-11.9932279586792i,2.0926410040418+0.0699546899396929i,0.144832882460446+-0.019858235197765i
24,733517.093368229,0.06062991544979,0.0780240937829042,788.676330566406+-2.23691749572754i,377.400177001953+-6.49251461029053i,2.08924507199362+0.0300146564547316i,0.152587249588674+-0.0106472002592436i
24,733517.093368229,0.06062991544979,0.0780240937829042,786.434875488281+-1.69989585876465i,378.284362792969+-9.76765441894531i,2.0776823827706+0.0491539949237761i,0.160209163311785+2.96397496496922e-05i
24,733517.093368229,0.06062991544979,0.0780240937829042,785.452880859375+-11.923583984375i,379.670104980469+-12.4067192077637i,2.067595672883+0.0361590095827476i,0.167056004980864+0.0115414172742268i
24,733517.093368229,0.06062991544979,0.0780240937829042,785.376647949219+-13.6161670684814i,379.354919433594+-12.1284980773926i,2.06932749003519+0.0302662937205321i,0.172700360615571+0.0230067495167096i
24,733517.093368229,0.06062991544979,0.0780240937829042,783.464660644531+-14.9082469940186i,380.566497802734+-10.9015617370605i,2.05811338996035+0.0197820965113107i,0.176974671742008+0.0333909165149461i
24,733517.093368229,0.06062991544979,0.0780240937829042,785.203674316406+-16.5882339477539i,380.302764892578+-8.66216278076172i,2.06460282386703+0.00340700071052243i,0.179946044875672+0.0416366422208436i
24,733517.093368229,0.06062991544979,0.0780240937829042,784.75048828125+-19.345724105835i,379.095886230469+-5.85851430892944i,2.07035222617229+-0.0190361758763413i,0.181823688063458+0.0467965425660291i
24,733517.093368229,0.06062991544979,0.0780240937829042,784.762817382812+-35.4652633666992i,378.922302246094+-17.7068176269531i,2.07089043970404+0.00317641893181384i,0.182826668570917+0.0481447274375234i
24,733517.093368229,0.06062991544979,0.0780240937829042,785.556091308594+-37.1579742431641i,377.089233398438+-16.7867240905762i,2.08346783227906+-0.00579007406662737i,0.183056705087701+0.0452605985829256i
24,733517.093368229,0.06062991544979,0.0780240937829042,785.462829589844+-42.5342330932617i,379.119445800781+-12.7098865509033i,2.07323942193457+-0.0426873256617838i,0.182424789526651+0.0380880619026997i
24,733517.093368229,0.06062991544979,0.0780240937829042,784.87109375+-46.2219467163086i,380.282440185547+-7.40239524841309i,2.06549954477945+-0.0813403392629472i,0.18067061217296+0.0269697478574868i
24,733517.093368229,0.06062991544979,0.0780240937829042,785.184143066406+-56.9653244018555i,378.291442871094+3.13587665557861i,2.07421558135918+-0.167780185933799i,0.17749011204933+0.0126394895407439i
24,733517.093368229,0.06062991544979,0.0780240937829042,789.940795898438+-71.33544921875i,374.430786132812+17.8716011047363i,2.09584307690931+-0.290551751342389i,0.172750352234598+-0.00385963206898804i
24,733517.093368229,0.06062991544979,0.0780240937829042,799.730407714844+-90.1705093383789i,363.819915771484+38.1851806640625i,2.14846915930878+-0.473339102320931i,0.166730798458278+-0.0213588609739056i
24,733517.093368229,0.06062991544979,0.0780240937829042,815.682556152344+-110.428779602051i,347.987823486328+59.5697898864746i,2.22448885410668+-0.698131074852207i,0.160308138991062+-0.0388329358522157i
24,733517.093368229,0.06062991544979,0.0780240937829042,840.347045898438+-126.752586364746i,323.148712158203+77.0125350952148i,2.37228133007483+-0.957602410005462i,0.155029194268676+-0.0556634829956609i
24,733517.093368229,0.06062991544979,0.0780240937829042,867.443542480469+-135.131881713867i,294.20166015625+93.0277328491211i,2.54842387541802+-1.26513894240059i,0.153108138341883+-0.0717296960697708i
24,733517.093368229,0.06062991544979,0.0780240937829042,890.66748046875+-125.850372314453i,265.778442382812+104.990562438965i,2.73700506481613+-1.55471628836108i,0.15750232120104+-0.0871116063637637i
24,733517.093368229,0.06062991544979,0.0780240937829042,906.160705566406+-88.3577270507812i,239.005554199219+116.753547668457i,2.91514705569262+-1.79373023030589i,0.172250730706172+-0.101132227634051i
24,733517.093368229,0.06062991544979,0.0780240937829042,916.019653320312+-23.3017711639404i,213.638717651367+134.420486450195i,3.02250688730627+-2.01081817929534i,0.202985412994919+-0.110256434702712i
24,733517.093368229,0.06062991544979,0.0780240937829042,922.939819335938+105.133148193359i,168.701477050781+151.683975219727i,3.33503539873722+-2.37542839334466i,0.256503246990328+-0.103931838232683i
24,733517.093368229,0.06062991544979,0.0780240937829042,890.534973144531+279.400482177734i,122.715835571289+159.769393920898i,3.7925523530578+-2.66088974714184i,0.335538818313873+-0.0575559402244797i
24,733517.093368229,0.06062991544979,0.0780240937829042,818.442932128906+441.92333984375i,81.1381454467773+162.198669433594i,4.19819802932974+-2.94582521224933i,0.419435252656827+0.0736675647184846i
24,733517.164863275,0.0626250732462495,0.0853372553147086,-1+1i,-1+1i,1+0i,-0.109277246685994+0.530095790106864i
