Temperature_root,Time_root,Rectified_Impedance
24,733516.943938796,0.0631547637948734+0.00322947984172437i
24,733517.093368229,0.077135393902764+-0.000847961795250798i
24,733517.093368229,0.0787868210437887+-0.000323376482040409i
24,733517.093368229,0.0796286672089638+-0.000465772322658783i
24,733517.093368229,0.0788948756606638+-0.000968838472214206i
24,733517.093368229,0.07714373475432+-0.00057689238634333i
24,733517.093368229,0.0792347634357526+-9.79943595300586e-05i
24,733517.093368229,0.0780426317528775+-0.00123670396449995i
24,733517.093368229,0.0781450655601998+-0.00106557342950934i
24,733517.093368229,0.0756201102579619+-0.00110638155088901i
24,733517.093368229,0.0750610880283435+-0.0010614703087088i
24,733517.093368229,0.0777232332397017+-0.000128034249951468i
24,733517.093368229,0.0739589772044387+-0.000292709233631235i
24,733517.093368229,0.0752494130935987+-0.0014633495133853i
24,733517.093368229,0.077308266229364+-0.000826069564646391i
24,733517.093368229,0.0751931156616452+-0.000911347058204292i
24,733517.093368229,0.0764714591660502+-0.00112912621073937i
24,733517.093368229,0.075307779428368+-0.00172309079883574i
24,733517.093368229,0.0747895994957664+-0.00163548740489445i
24,733517.093368229,0.0735679194677273+-0.00136496503819752i
24,733517.093368229,0.0727976331598258+-0.00153557532613428i
24,733517.093368229,0.0719983855630403+-0.00185992156839488i
24,733517.093368229,0.0703690440392177+-0.00247054773350006i
24,733517.093368229,0.0700038485186163+-0.0013320671836247i
24,733517.093368229,0.0689595269906421+-0.0021072489824175i
24,733517.093368229,0.0681994279802531+-0.00172904377427987i
24,733517.093368229,0.0674383800223767+-0.00183789443992377i
24,733517.093368229,0.0661595125223247+-0.00140485512851225i
24,733517.093368229,0.0661059924929401+-0.00161985610599102i
24,733517.093368229,0.0652935115976653+-0.00153339470173921i
24,733517.093368229,0.0640508283224135+-0.00153096057056585i
24,733517.093368229,0.0633106269087484+-0.0019267564522406i
24,733517.093368229,0.0612251476674203+-0.00144402500157691i
24,733517.093368229,0.0598054286773711+-0.00142029583344916i
24,733517.093368229,0.0596093659318395+-0.000942716650985219i
24,733517.093368229,0.0594555188465915+-0.000717539048427272i
24,733517.093368229,0.05986925395664+0.000122546791442227i
24,733517.093368229,0.0576982134726614+0.000749876038501662i
24,733517.093368229,0.0591989950751567+0.0016263611754189i
24,733517.093368229,0.0602665656301513+0.00294470991762449i
24,733517.164863275,0.0868407648092019+-0.00175742484863049i
24,733517.164863275,0.0850458381257739+-0.00159562358957961i
24,733517.164863275,0.0850062054936015+-0.00132109891833139i
24,733517.164863275,0.0845412764658534+-0.00187831101198493i
24,733517.164863275,0.0834708934025852+-0.00160706134493931i
24,733517.164863275,0.0822419918051342+-0.000968082926163395i
24,733517.164863275,0.083986948884941+-0.001913164332915i
24,733517.164863275,0.0842389720717844+-0.0014406750249658i
24,733517.164863275,0.0828361366897141+-0.00102857069418465i
24,733517.164863275,0.0797103867997247+-0.00205380791768315i
24,733517.164863275,0.0804468338562792+-0.00178402409227239i
24,733517.164863275,0.0798245448114236+-0.00222221494149799i
24,733517.164863275,0.0802143082655462+-0.0016256464879296i
24,733517.164863275,0.0788843934572132+-0.00188420059913222i
24,733517.164863275,0.0784683883960638+-0.00258902823007108i
24,733517.164863275,0.0778248431423336+-0.00191696753750873i
24,733517.164863275,0.078284787643596+-0.00254562448675705i
24,733517.164863275,0.0751981779291112+-0.00216665751198674i
24,733517.164863275,0.0757156784840397+-0.00258880190920481i
24,733517.164863275,0.073977419899773+-0.00209517031719663i
24,733517.164863275,0.072156736740021+-0.00218438041861601i
24,733517.164863275,0.0714091868311652+-0.00296583654215784i
24,733517.164863275,0.0701439516909505+-0.00220703079311866i
24,733517.164863275,0.0701296175101321+-0.00232323856505113i
24,733517.164863275,0.0687759945192156+-0.00191832971222723i
24,733517.164863275,0.0678452682555388+-0.00180890186503414i
24,733517.164863275,0.0662587917845685+-0.00160304343283895i
24,733517.164863275,0.066039886889747+-0.00145355063977459i
24,733517.164863275,0.0655538724008806+-0.0014123656952903i
24,733517.164863275,0.0645723653898516+-0.00147239519253241i
24,733517.164863275,0.0635470388578274+-0.00166788593272199i
24,733517.164863275,0.0623445925470595+-0.00134387760613885i
24,733517.164863275,0.0615009365803044+-0.00122687524662681i
24,733517.164863275,0.0605900667162801+-0.00103276561617516i
24,733517.164863275,0.0616826421247949+-0.000151678197111577i
24,733517.164863275,0.0607458483513139+0.000349021534615448i
24,733517.164863275,0.0604497936387992+0.00066082691196227i
24,733517.164863275,0.0610411961629969+0.00187214395902133i
24,733517.164863275,0.061846338743891+0.0032108886046969i
24,733517.314278426,0.0798310782638449+-0.00104556611544266i
24,733517.314278426,0.0793633145447999+-0.000861241003147652i
24,733517.314278426,0.0789855131304667+-0.000925356114233603i
24,733517.314278426,0.0775228779804466+-0.00114685547074733i
24,733517.314278426,0.0784894500661505+-0.000479214576032195i
24,733517.314278426,0.078758438279422+-0.000114286224881459i
24,733517.314278426,0.0762085560466986+-0.000200878105210443i
24,733517.314278426,0.0781126384983938+-0.000466805555934114i
24,733517.314278426,0.0779241564492536+-0.000702371791469406i
24,733517.314278426,0.0780967080937375+-0.00105151292264797i
24,733517.314278426,0.0772891700937729+-0.000736919884681456i
24,733517.314278426,0.0784430848977474+-0.00113585467744943i
24,733517.314278426,0.0769863341882898+-0.000872364136104374i
24,733517.314278426,0.0772974275178698+-0.000186211379096107i
24,733517.314278426,0.0758969043772136+-0.000992050900899857i
24,733517.314278426,0.0752442929999214+-0.00116984179935494i
24,733517.314278426,0.0760608670516157+-0.00133336364674211i
24,733517.314278426,0.0753118156808253+-0.00119493630310787i
24,733517.314278426,0.0741692097962464+-0.00102486371528451i
24,733517.314278426,0.0729826297142666+-0.00153248051976902i
24,733517.314278426,0.0719065896133998+-0.00176509941093688i
24,733517.314278426,0.0708825812215865+-0.0016975152814712i
24,733517.314278426,0.0702995746022026+-0.00224711213325403i
24,733517.314278426,0.068971857173715+-0.00104414258899759i
24,733517.314278426,0.0689365691176646+-0.00174648222470748i
24,733517.314278426,0.0673849852079771+-0.00183146845888112i
24,733517.314278426,0.0664980859863854+-0.00128113612414934i
24,733517.314278426,0.0663782218447962+-0.00154572395578562i
24,733517.314278426,0.0656008459873912+-0.00154012621829964i
24,733517.314278426,0.0645129181936137+-0.00154494208018929i
24,733517.314278426,0.0631244798274887+-0.00170307583374691i
24,733517.314278426,0.0617398555631171+-0.00170386696701936i
24,733517.314278426,0.0611036417400098+-0.00155901826904876i
24,733517.314278426,0.0601828577061677+-0.00124392563293403i
24,733517.314278426,0.0596721663991028+-0.000612852776010186i
24,733517.314278426,0.0592801002668079+-8.5368093291872e-06i
24,733517.314278426,0.0586259174032405+0.000370426721546245i
24,733517.314278426,0.0586674025402744+0.00145011179073048i
24,733517.314278426,0.0606806362653732+0.00273887318848181i
24,733517.38553765,0.0869846540760025+-0.00200445682155245i
24,733517.38553765,0.0832195840267097+-0.000998851346708837i
24,733517.38553765,0.0840338885051842+-0.00120387090062844i
24,733517.38553765,0.084503298613787+-0.00143854008534867i
24,733517.38553765,0.0842756081546568+-0.00167780361942367i
24,733517.38553765,0.0832347061726187+-0.00109353973610601i
24,733517.38553765,0.0833189112605715+-0.00223474518214405i
24,733517.38553765,0.0821201121058004+-0.00113357013941347i
24,733517.38553765,0.0819142789526672+-0.00102089134147088i
24,733517.38553765,0.0818661768262409+-0.00143504469175238i
24,733517.38553765,0.0808587998723948+-0.000852944583917125i
24,733517.38553765,0.0796309869705649+-0.00105920022818222i
24,733517.38553765,0.0800529311214581+-0.00125032232898601i
24,733517.38553765,0.0785108543402651+-0.00197583940472409i
24,733517.38553765,0.0781006468656723+-0.0019940286958247i
24,733517.38553765,0.0765340281144176+-0.00249924058086467i
24,733517.38553765,0.0757518125426579+-0.00234217359627943i
24,733517.38553765,0.075246136689066+-0.00229117291974237i
24,733517.38553765,0.0723906875697285+-0.00110483105490496i
24,733517.38553765,0.0724270465084553+-0.00240735798059447i
24,733517.38553765,0.0735167272730466+-0.00226093987484851i
24,733517.38553765,0.0703369905701585+-0.00201950699262052i
24,733517.38553765,0.069756112187603+-0.00192847086224875i
24,733517.38553765,0.072017629004797+-0.00250300205590679i
24,733517.38553765,0.068433231281817+-0.00183693836286195i
24,733517.38553765,0.0671850673675615+-0.00178343963397073i
24,733517.38553765,0.0669782854891851+-0.00156053979843054i
24,733517.38553765,0.0657343113431497+-0.00147427294979034i
24,733517.38553765,0.0643174201243532+-0.00143823743957693i
24,733517.38553765,0.0637981529267778+-0.0016330168235445i
24,733517.38553765,0.063056627085113+-0.0014120141084506i
24,733517.38553765,0.0616336794035219+-0.00134426801145808i
24,733517.38553765,0.0609273531424467+-0.00118963113611458i
24,733517.38553765,0.0612857396848231+-0.000734302729470064i
24,733517.38553765,0.0603149448959996+-0.000184941772508386i
24,733517.38553765,0.0603742416322903+0.000138047657904415i
24,733517.38553765,0.0592342804335969+0.000743252788515327i
24,733517.38553765,0.0600662030136094+0.00210489820715276i
24,733517.38553765,0.0611219383305049+0.00326995323728823i
24,733517.532643762,0.0784647763907729+-0.000825954238402622i
24,733517.532643762,0.0781237236083967+-0.00121702503566026i
24,733517.532643762,0.0768707874461938+-0.000530498308341555i
24,733517.532643762,0.0780393156364125+-0.00108352435662528i
24,733517.532643762,0.0764584447287829+-0.000504277567682449i
24,733517.532643762,0.0787623832519182+8.62482969817932e-05i
24,733517.532643762,0.077698038426426+-0.00111940804133402i
24,733517.532643762,0.0771620268233243+-0.000448747887680618i
24,733517.532643762,0.077035486444978+-0.000883834441705248i
24,733517.532643762,0.0777370086316388+-0.000736329618740828i
24,733517.532643762,0.0771273977093706+-0.000445007870714569i
24,733517.532643762,0.0764007997398997+-0.00137682999433757i
24,733517.532643762,0.0757999202195508+-0.00121759906343408i
24,733517.532643762,0.0767392912498311+-0.00188367137570311i
24,733517.532643762,0.0751409333276633+-0.000748054443516138i
24,733517.532643762,0.0748020552517431+-0.00204036692727388i
24,733517.532643762,0.0754083041490388+-0.00176371065425793i
24,733517.532643762,0.0744508563954126+-0.00183147910111983i
24,733517.532643762,0.0746130226918007+-0.00157970969375181i
24,733517.532643762,0.0726666484557824+-0.00148180577833618i
24,733517.532643762,0.0715266562055475+-0.00180900989605838i
24,733517.532643762,0.0708676718202769+-0.00121911657445789i
24,733517.532643762,0.0694564537993109+-0.00174825327449242i
24,733517.532643762,0.0694201642342582+-0.00193899076924843i
24,733517.532643762,0.0677729745348954+-0.00190060009168175i
24,733517.532643762,0.0670150223480495+-0.00190395560133448i
24,733517.532643762,0.0663641104591655+-0.00142987741461663i
24,733517.532643762,0.065446271363159+-0.00062082336223084i
24,733517.532643762,0.0648676518513178+-0.00149558944368407i
24,733517.532643762,0.0638030604281562+-0.00186546858155164i
24,733517.532643762,0.0639825875896451+-0.00173368288326584i
24,733517.532643762,0.0609245150732252+-0.00142464571252992i
24,733517.532643762,0.0610931413891905+-0.00133007240605974i
24,733517.532643762,0.0594525452547244+-0.00107488692652431i
24,733517.532643762,0.0587466801688911+-0.000680145709407767i
24,733517.532643762,0.0581775321649471+-0.00015442717953559i
24,733517.532643762,0.0573987429455598+0.000629656773799714i
24,733517.532643762,0.0581113468384962+0.00182466668943928i
24,733517.532643762,0.0587569967877992+0.0028673989681195i
24,733517.603460463,0.0863677120729516+-0.0021703313727183i
24,733517.603460463,0.0851834355526614+-0.00111859667528572i
24,733517.603460463,0.0834143349734874+-0.000821548815074047i
24,733517.603460463,0.0845975732724333+-0.00107034117204551i
24,733517.603460463,0.0845803453570364+-0.000672778205397837i
24,733517.603460463,0.0828502768691394+-0.000585901517387862i
24,733517.603460463,0.0817602744267389+-0.00125468715734719i
24,733517.603460463,0.0817140643848446+-0.00157947925815692i
24,733517.603460463,0.08091256055751+-0.00115137541809679i
24,733517.603460463,0.0820528716114242+-0.00175737851897127i
24,733517.603460463,0.0820398685523441+-0.00121230626952903i
24,733517.603460463,0.0816075053720663+-0.00170657654212705i
24,733517.603460463,0.0792034983863311+-0.0017637558583893i
24,733517.603460463,0.0786018978103283+-0.00127060430140529i
24,733517.603460463,0.0782656136146901+-0.00293042461378477i
24,733517.603460463,0.0773774325380952+-0.00198216634655359i
24,733517.603460463,0.0777979370330195+-0.00264307614652497i
24,733517.603460463,0.0760772697599558+-0.00249140949269463i
24,733517.603460463,0.0721079791853222+-0.00143580807567017i
24,733517.603460463,0.0734961707459845+-0.00230495142883513i
24,733517.603460463,0.0714265757247895+-0.00207100155848425i
24,733517.603460463,0.0715781770250333+-0.0020168677370045i
24,733517.603460463,0.0702353678231177+-0.00198274251354791i
24,733517.603460463,0.0704198943606487+-0.0020414432328091i
24,733517.603460463,0.068825205982268+-0.00173651450950816i
24,733517.603460463,0.0669884599907885+-0.00181187546534286i
24,733517.603460463,0.0665574905962392+-0.00128414073520906i
24,733517.603460463,0.0663269532557525+-0.00122088232280283i
24,733517.603460463,0.0651065926082203+-0.00151512893329089i
24,733517.603460463,0.0646441874440408+-0.0015966292061978i
24,733517.603460463,0.0635295430697376+-0.00156581155054121i
24,733517.603460463,0.0619050689890885+-0.0013297227759867i
24,733517.603460463,0.0614805035211032+-0.00117781685342999i
24,733517.603460463,0.0606445145284127+-0.00105718316222324i
24,733517.603460463,0.0601260756971357+-0.000353241427644538i
24,733517.603460463,0.0592673431447537+0.000188077360095371i
24,733517.603460463,0.0594079842525999+0.000859133289288261i
24,733517.603460463,0.0601278940682564+0.0020548659432862i
24,733517.603460463,0.0616102604413605+0.003154663116962i
24,733517.758883461,0.0790468587192395+-0.000755759740463324i
24,733517.758883461,0.0784870308107226+8.77197072321684e-05i
24,733517.758883461,0.0796197868627993+-2.98702666504071e-05i
24,733517.758883461,0.0774722982670517+-0.000415248214359531i
24,733517.758883461,0.0790380537980557+-0.000257654005405104i
24,733517.758883461,0.0765317831414479+-0.000253497487067801i
24,733517.758883461,0.0775420269825706+-0.00128297414738268i
24,733517.758883461,0.0768236120422444+-0.000755857999185063i
24,733517.758883461,0.0769957696446348+-0.000716601935961218i
24,733517.758883461,0.0754988303113896+-0.0011714980633474i
24,733517.758883461,0.0770617147954675+3.99421765108169e-05i
24,733517.758883461,0.0767102838705525+-0.00143035814556181i
24,733517.758883461,0.0765273884035994+-0.0014436911710105i
24,733517.758883461,0.0766569718574767+-0.00165547088667684i
24,733517.758883461,0.0744152823975437+-0.000866892346665479i
24,733517.758883461,0.0749682468434119+-0.00158358764109826i
24,733517.758883461,0.074436564497807+-0.00173204917430339i
24,733517.758883461,0.073414967379005+-0.00220826334160204i
24,733517.758883461,0.072749350330029+-0.00184860495591335i
24,733517.758883461,0.0721913411338818+-0.00165516418790149i
24,733517.758883461,0.0715759512098646+-0.00136595053649096i
24,733517.758883461,0.0702887166273288+-0.0018430051334828i
24,733517.758883461,0.0687786103425983+-0.00197030418175256i
24,733517.758883461,0.0678617154019178+-0.00194016402455261i
24,733517.758883461,0.0678956940664431+-0.0016333886858345i
24,733517.758883461,0.0662421981321279+-0.00195290627162964i
24,733517.758883461,0.0656798761738935+-0.00166150228784176i
24,733517.758883461,0.0651787251219716+-0.00165386213127622i
24,733517.758883461,0.0640282148094508+-0.00157670024346759i
24,733517.758883461,0.0632937268941173+-0.00177782190784577i
24,733517.758883461,0.062050920289281+-0.00169274238935514i
24,733517.758883461,0.0599986735907513+-0.00177323595321629i
24,733517.758883461,0.059401665472676+-0.00151962533015879i
24,733517.758883461,0.0588240137406145+-0.00125298729096976i
24,733517.758883461,0.05809415723591+-0.000883350410519724i
24,733517.758883461,0.0575000596830706+2.04128245908149e-05i
24,733517.758883461,0.0564725054329806+0.000492962594374169i
24,733517.758883461,0.058112934968496+0.00175453300332339i
24,733517.758883461,0.0582406933488065+0.00274793464774139i
24,733517.829922407,0.0826103157897013+-0.00211222355657912i
24,733517.829922407,0.0866500737110681+-0.00149062703239033i
24,733517.829922407,0.0828229859125225+-0.0012723628764736i
24,733517.829922407,0.0816545543304514+-0.000575265631910896i
24,733517.829922407,0.084526833513577+-0.00126702758386458i
24,733517.829922407,0.0821132849460759+-0.000888064778018829i
24,733517.829922407,0.0827546905010739+-0.00143004871757006i
24,733517.829922407,0.0820022551823916+-0.00115831566221108i
24,733517.829922407,0.0815363642074804+-0.00114152167352675i
24,733517.829922407,0.0813738192587738+-0.00123421095149903i
24,733517.829922407,0.0820975545034678+-0.000969878659667613i
24,733517.829922407,0.0791472778643683+-0.00140590203351321i
24,733517.829922407,0.0803368967218399+-0.00212513508228988i
24,733517.829922407,0.0795049274385888+-0.00208239479294649i
24,733517.829922407,0.0777277377353443+-0.00200973415141665i
24,733517.829922407,0.0759108931369108+-0.00151883593760986i
24,733517.829922407,0.0784382122532196+-0.00222447464089731i
24,733517.829922407,0.0755932625552996+-0.00248450435222723i
24,733517.829922407,0.0737755785879885+-0.0013045449475826i
24,733517.829922407,0.0735209440714158+-0.00170138070402448i
24,733517.829922407,0.072040477517109+-0.00237067225687426i
24,733517.829922407,0.071019310351437+-0.00218343475034233i
24,733517.829922407,0.0680784516288979+-0.00179119192874367i
24,733517.829922407,0.0663715924149867+-0.00162101513149639i
24,733517.829922407,0.0685658841536924+-0.00161628022021762i
24,733517.829922407,0.066755984695868+-0.00196093551091352i
24,733517.829922407,0.0663068379803497+-0.00138615917230461i
24,733517.829922407,0.065861098636817+-0.0014522639419247i
24,733517.829922407,0.0647359993159597+-0.00158000119404183i
24,733517.829922407,0.0645657670099214+-0.00141277392949221i
24,733517.829922407,0.0635152684332122+-0.00132511621251207i
24,733517.829922407,0.0622003382442488+-0.00130115254612552i
24,733517.829922407,0.0613902259168361+-0.00115750536119653i
24,733517.829922407,0.0599639770625727+-0.000744676018530487i
24,733517.829922407,0.0585976790990114+-1.41564012202406e-05i
24,733517.829922407,0.0609404106505333+0.000649856280377393i
24,733517.829922407,0.0588419205337477+0.000800397661084631i
24,733517.829922407,0.0600985563573879+0.00188881898735653i
24,733517.829922407,0.0609720300306303+0.0034647408097661i
24,733517.977237766,0.0796011248392434+-0.000846592620833353i
24,733517.977237766,0.0797874054268323+-0.00138223722212993i
24,733517.977237766,0.0794171025381558+-0.00073787906710376i
24,733517.977237766,0.0800659477766146+-0.00138228324650076i
24,733517.977237766,0.0794437303151272+-0.00101886398649878i
24,733517.977237766,0.07702266448489+-0.000724316442753087i
24,733517.977237766,0.0785189536455507+-0.000356214724557331i
24,733517.977237766,0.079904227532309+-0.000928465519807675i
24,733517.977237766,0.0772328526898722+-0.000698308301242204i
24,733517.977237766,0.0766240897269926+-0.00162352629511352i
24,733517.977237766,0.0785954528391728+-0.0005808447810717i
24,733517.977237766,0.0774067554210379+-0.000659361782030463i
24,733517.977237766,0.0780945505502201+-0.000946537464184931i
24,733517.977237766,0.0778391538245737+-0.00111569982108629i
24,733517.977237766,0.0768636438704128+-0.000815746963557722i
24,733517.977237766,0.0782346173532065+-0.00112062543103015i
24,733517.977237766,0.0760345360956405+-0.00156926546071334i
24,733517.977237766,0.0757702315909749+-0.00164956553965969i
24,733517.977237766,0.0734376178361143+-0.00140723535854163i
24,733517.977237766,0.0747830997789269+-0.00156389839976085i
24,733517.977237766,0.0726901504653718+-0.00116074627018452i
24,733517.977237766,0.0715914024902083+-0.00204657344398933i
24,733517.977237766,0.0686831675256771+-0.00187263056189851i
24,733517.977237766,0.0694939359860394+-0.00205811619343774i
24,733517.977237766,0.0693488691042793+-0.00164542187966159i
24,733517.977237766,0.0677414371815065+-0.00180192647201473i
24,733517.977237766,0.0669581427816713+-0.00150204484537898i
24,733517.977237766,0.0672349583007796+-0.0015717070891345i
24,733517.977237766,0.0646800442702148+-0.00138311747435279i
24,733517.977237766,0.0641424585264062+-0.00164098988193103i
24,733517.977237766,0.0631370842217982+-0.0016538772869349i
24,733517.977237766,0.0619391873176987+-0.00165188360083455i
24,733517.977237766,0.0615618372836875+-0.00129543315935672i
24,733517.977237766,0.0597218236293374+-0.00124587814436725i
24,733517.977237766,0.0589757968136096+-0.000927930257860653i
24,733517.977237766,0.058831861363837+-3.38270546990551e-05i
24,733517.977237766,0.058140671356049+0.000385849455503882i
24,733517.977237766,0.0590379380643292+0.00169913054607865i
24,733517.977237766,0.0594242166792851+0.00290262204900224i
24,733518.047354236,0.0821834448548639+-0.00219531479686106i
24,733518.047354236,0.0856635518303788+-0.00152989138978786i
24,733518.047354236,0.0815944963073094+-0.000845399767087265i
24,733518.047354236,0.0816967049265537+-0.00201560323454054i
24,733518.047354236,0.0832208016161411+-0.000668072331249564i
24,733518.047354236,0.0809048308845211+-0.000828871972007071i
24,733518.047354236,0.0816672165836842+-0.00168047031541152i
24,733518.047354236,0.0831144365951654+-0.000609691797475652i
24,733518.047354236,0.0814830531106876+-0.00110323332561836i
24,733518.047354236,0.0814149148428193+-0.00172833939225158i
24,733518.047354236,0.0820399277947535+-0.00128143019240304i
24,733518.047354236,0.0793136227252047+-0.0018847993465475i
24,733518.047354236,0.0789493964329286+-0.00176331762427821i
24,733518.047354236,0.0787290585317616+-0.000954551621959823i
24,733518.047354236,0.0780853418513856+-0.00195587521107738i
24,733518.047354236,0.0763172452335816+-0.00171878645020493i
24,733518.047354236,0.0780511413742572+-0.00227233760246108i
24,733518.047354236,0.0747082941442694+-0.00246627991618732i
24,733518.047354236,0.0739563267406257+-0.00171208556047259i
24,733518.047354236,0.0735645929064486+-0.00207819769545849i
24,733518.047354236,0.0715294803177554+-0.00224991787674697i
24,733518.047354236,0.0712746680913234+-0.00198496195132125i
24,733518.047354236,0.070153070353675+-0.00207200406992956i
24,733518.047354236,0.0730813201844913+-0.00164860688795777i
24,733518.047354236,0.0683004106075858+-0.00167261783361134i
24,733518.047354236,0.0669004672488683+-0.00180473327222391i
24,733518.047354236,0.0663311656350288+-0.00142856244646486i
24,733518.047354236,0.0652371581858783+-0.00147774642236113i
24,733518.047354236,0.0647571088709095+-0.00164368748952835i
24,733518.047354236,0.064090418753804+-0.001388781620762i
24,733518.047354236,0.0626766121065156+-0.00135491399490908i
24,733518.047354236,0.0623273500488567+-0.00133525234490013i
24,733518.047354236,0.0613500459438043+-0.00117077850877747i
24,733518.047354236,0.0604911326479573+-0.000818071896598736i
24,733518.047354236,0.062438958995082+-0.0037073843464123i
24,733518.047354236,0.058035135238198+-0.00024569903589224i
24,733518.047354236,0.0596721264541067+0.000850253464603797i
24,733518.047354236,0.0606674171576906+0.00205738867959863i
24,733518.047354236,0.0612016233236892+0.00316915631390845i
24,733518.194436296,0.0812581068460661+-0.00114436741460265i
24,733518.194436296,0.0774195743807857+-0.000367471925421732i
24,733518.194436296,0.0799036341078417+-0.000920551946117957i
24,733518.194436296,0.0790126750880166+-0.000354283332289666i
24,733518.194436296,0.0804936432185906+-0.00101747811577982i
24,733518.194436296,0.0795169049510215+-0.000965250772968824i
24,733518.194436296,0.0780405994027562+-0.000278260918806541i
24,733518.194436296,0.0789858956179912+-0.00077226972668831i
24,733518.194436296,0.0785975587458773+-0.000509492851456158i
24,733518.194436296,0.0773930772109166+-0.000672022321627843i
24,733518.194436296,0.0767766453853067+-0.000419354255653325i
24,733518.194436296,0.0777846756684459+-0.0011144000545557i
24,733518.194436296,0.0781542387888923+-0.00162019025295082i
24,733518.194436296,0.0773504950875815+-0.00134301723572145i
24,733518.194436296,0.0768828454329833+-0.00134557943123396i
24,733518.194436296,0.0754327068158653+-0.00214543068836974i
