Capacity,delta_3_85_3_86,delta_3_86_3_87,delta_3_87_3_88,delta_3_88_3_89,delta_3_89_3_90,delta_3_90_3_91,delta_3_91_3_92,delta_3_92_3_93,delta_3_93_3_94,delta_3_94_3_95,delta_3_95_3_96,delta_3_96_3_97,delta_3_97_3_98,delta_3_98_3_99,delta_3_99_4_00,delta_4_00_4_01,delta_4_01_4_02,delta_4_02_4_03,delta_4_03_4_04,delta_4_04_4_05,delta_4_05_4_06,delta_4_06_4_07,delta_4_07_4_08,delta_4_08_4_09,delta_4_09_4_10,delta_4_10_4_11,delta_4_11_4_12,delta_4_12_4_13,delta_4_13_4_14,delta_4_14_4_15,delta_4_15_4_16,delta_4_16_4_17,delta_4_17_4_18,delta_4_18_4_19,delta_4_19_4_20,curr_zerotime,temp_mean,charge_cycle
1.979626548250818,44.07899999999999,51.48400000000001,50.328,55.59400000000002,54.67199999999997,57.625,64.70300000000003,68.63999999999999,82.25,102.875,128.25,147.78200000000004,130.5,127.84299999999985,144.96900000000005,139.17200000000003,137.82799999999997,118.48500000000013,121.76499999999987,108.15599999999995,105.21900000000005,91.25,94.54700000000003,88.01600000000008,80.51499999999987,79.95299999999997,79.53200000000015,71.375,72.90599999999995,64.09400000000005,76.34299999999985,66.875,65.40700000000015,65.45299999999997,67.3119999999999,5586.593999999999,25.68574112778926,20
1.9575499080884022,59.65700000000004,54.59299999999996,57.422000000000025,56.0,68.18799999999999,62.40600000000006,71.01599999999996,80.32799999999997,102.92200000000003,129.84299999999996,141.0,137.40699999999993,131.53100000000018,137.67200000000003,143.90599999999995,131.51599999999985,125.5150000000001,116.61000000000013,112.32799999999997,97.3119999999999,90.51600000000008,99.88999999999987,90.39100000000008,82.45299999999997,74.14100000000008,75.85899999999992,66.40599999999995,77.79700000000003,76.125,66.875,68.09400000000005,69.70299999999997,59.21900000000005,73.28099999999995,63.141000000000076,6276.844000000001,26.033949992050132,21
1.9458150170787551,61.35899999999998,49.48400000000004,56.04699999999997,58.610000000000014,61.827999999999975,65.34400000000005,69.03099999999995,83.46900000000005,100.625,126.9369999999999,144.23400000000015,134.8599999999999,129.09400000000005,136.82799999999997,133.0619999999999,139.03100000000018,126.76599999999985,115.0630000000001,110.82799999999997,95.98399999999992,89.25,101.65599999999995,79.15700000000015,81.10899999999992,73.01600000000008,74.67099999999982,76.5,67.14100000000008,77.04700000000003,65.6869999999999,66.86000000000013,68.25,70.01499999999987,71.86000000000013,62.26499999999987,6830.422,26.113120761385012,22
1.9242461121680094,56.28099999999995,51.922000000000025,54.281000000000006,57.14100000000002,60.172000000000025,63.389999999999986,71.71899999999994,81.51600000000008,92.3119999999999,129.34400000000005,133.875,131.01600000000008,133.21799999999985,133.54700000000003,139.75,129.0,132.92200000000003,116.54700000000003,99.28099999999995,103.29700000000003,97.51600000000008,90.5619999999999,80.5630000000001,79.73399999999992,81.6880000000001,73.17099999999982,75.23500000000013,65.9369999999999,67.15700000000015,66.04599999999982,65.8130000000001,78.64100000000008,68.75,71.0,72.88999999999987,6615.500000000001,25.76351364090213,23
1.9459811331421641,51.26600000000002,53.702999999999975,52.625,59.172000000000025,58.125,61.422000000000025,69.56200000000001,78.82799999999997,94.84399999999994,113.70300000000009,142.32799999999997,120.71900000000005,136.79700000000003,130.625,137.0,134.88999999999987,122.14100000000008,117.89099999999985,106.09300000000007,101.26600000000008,95.1880000000001,88.625,81.17099999999982,79.875,80.28200000000015,71.88999999999987,73.5,75.21900000000005,65.98399999999992,67.25,65.26600000000008,76.82799999999997,67.39100000000008,69.38999999999987,70.98500000000013,7455.514999999999,25.508860267600536,24
1.901407930553079,53.547000000000025,52.43799999999999,55.10899999999998,54.0,56.813000000000045,59.889999999999986,67.67200000000003,76.625,92.51599999999996,116.28099999999995,132.78099999999995,123.875,133.8130000000001,120.23399999999992,143.03100000000018,123.9219999999998,129.39100000000008,115.59400000000005,107.59299999999985,98.96900000000005,102.95299999999997,87.25,79.6880000000001,82.28099999999995,78.98399999999992,81.23500000000013,62.25,74.375,64.9369999999999,66.15599999999995,78.4380000000001,65.1869999999999,66.40700000000015,67.51499999999987,70.03200000000015,6754.0,25.503562420130386,25
1.878674213680085,52.297,51.468999999999994,50.17099999999999,56.375,55.672000000000025,62.422000000000025,66.45299999999997,70.28200000000004,89.71799999999996,118.75,129.5780000000001,128.03199999999993,124.10899999999992,125.25,132.78099999999995,130.7030000000002,128.07899999999995,113.84299999999985,109.15700000000015,106.6869999999999,92.375,85.9380000000001,88.71799999999985,81.0630000000001,69.9369999999999,79.64100000000008,71.51600000000008,62.63999999999987,74.70299999999997,65.53200000000015,66.8119999999999,66.75,76.5,66.92200000000003,68.67200000000003,6043.406000000001,25.491276140673065,26
1.8683061328264219,51.93800000000002,50.71799999999996,53.03200000000004,56.014999999999986,54.827999999999975,61.843999999999994,69.98500000000001,74.40600000000006,84.23399999999992,112.46900000000005,128.28099999999995,120.03099999999995,129.125,123.78200000000015,131.625,137.98399999999992,127.20299999999997,113.45299999999997,99.51600000000008,106.625,91.23399999999992,94.57799999999997,88.09400000000005,80.54700000000003,70.96900000000005,79.125,71.03099999999995,62.141000000000076,74.28099999999995,65.03099999999995,77.71900000000005,67.29700000000003,65.07799999999997,77.51600000000008,68.5,7388.812,25.351391682998127,27
1.8560244070082998,51.328,53.422000000000025,48.843999999999994,55.18799999999999,53.889999999999986,56.781000000000006,68.34400000000005,68.09399999999994,86.90600000000006,104.15599999999995,124.59400000000005,129.39099999999985,119.8280000000002,121.09399999999982,128.96800000000007,136.15699999999993,124.31200000000013,112.34400000000005,106.4369999999999,107.95400000000018,89.63999999999987,93.0,86.46900000000005,78.82799999999997,81.32799999999997,69.70299999999997,70.0,71.76600000000008,62.827999999999975,74.9380000000001,65.54599999999982,67.01600000000008,77.54700000000003,65.48399999999992,66.71900000000005,7392.516,25.263718996130045,28
1.8451997961855777,47.75,49.60899999999998,51.82900000000001,50.70300000000003,53.311999999999955,59.922000000000025,63.21900000000005,71.57799999999997,80.92200000000003,102.875,117.01499999999999,132.96899999999994,117.98500000000013,118.85899999999992,127.21900000000005,126.32799999999997,131.73399999999992,111.875,114.03099999999995,100.15700000000015,97.38999999999987,82.71900000000005,85.26600000000008,88.04700000000003,70.40599999999995,81.13999999999987,69.15700000000015,70.88999999999987,62.23500000000013,73.88999999999987,65.0,66.20299999999997,78.95400000000018,65.13999999999987,66.34400000000005,6294.391,25.362999704068717,29
1.857228890885317,46.985000000000014,48.781000000000006,50.85899999999998,49.51600000000002,56.04699999999997,54.797000000000025,66.18700000000001,65.70299999999997,79.125,105.40599999999995,120.39100000000008,118.75,121.75,117.06299999999987,117.3280000000002,140.1719999999998,122.2650000000001,118.51600000000008,104.5619999999999,99.04700000000003,98.15599999999995,90.14100000000008,83.90599999999995,86.53200000000015,69.25,71.04599999999982,70.20400000000018,79.79599999999982,61.125,73.11000000000013,74.9369999999999,65.70299999999997,67.01600000000008,66.89100000000008,76.26499999999987,7685.2499999999945,25.30430792436694,30
1.9247760889090635,38.625,48.687,47.26599999999999,48.93699999999998,51.485000000000014,57.21800000000002,60.54699999999997,63.938000000000045,76.73399999999998,96.23500000000001,119.92099999999994,132.11,119.98400000000004,129.95299999999997,126.17200000000003,134.9380000000001,126.71799999999985,122.39100000000008,110.98399999999992,104.40700000000015,99.9369999999999,96.26600000000008,90.59400000000005,84.46799999999985,77.29700000000003,79.75,71.70299999999997,68.375,69.875,71.625,73.28200000000015,64.21799999999985,76.4380000000001,67.28099999999995,65.01600000000008,7380.8279999999995,25.324523559485545,31
1.8822317526092551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.187,23.820787405933785,32
1.855276687885587,52.735000000000014,50.327999999999975,52.85899999999998,47.65700000000004,57.952999999999975,60.50000000000006,60.46799999999996,73.04700000000003,82.84399999999994,105.43799999999999,128.34300000000007,120.65700000000004,120.65599999999995,125.65599999999995,133.28099999999995,133.17200000000003,123.25,117.9380000000001,107.92200000000003,105.4369999999999,92.85899999999992,90.5,82.79700000000003,80.28200000000015,78.04599999999982,73.15700000000015,65.35899999999992,72.9380000000001,63.0,68.03099999999995,65.5,68.0,70.20299999999997,68.10899999999992,70.25,6894.1720000000005,25.53621330100511,33
1.8392508917181876,50.34400000000002,50.15599999999995,50.25,50.406000000000006,58.031000000000006,57.735000000000014,63.0,67.98400000000004,85.45299999999997,98.18799999999999,125.28099999999995,120.76600000000008,118.28099999999995,120.625,130.625,128.2650000000001,122.59399999999982,115.90600000000018,110.65699999999993,97.70299999999997,95.625,88.13999999999987,83.14100000000008,78.09400000000005,75.35899999999992,72.6880000000001,70.29700000000003,67.82799999999997,67.76499999999987,65.61000000000013,65.35899999999992,70.48399999999992,65.29700000000003,73.0,67.89100000000008,7001.1089999999995,25.567035384457505,34
1.8185396073994429,47.797,50.156000000000006,47.76600000000002,50.26599999999996,52.875,57.781000000000006,60.28100000000006,65.57799999999997,75.34399999999994,100.26600000000008,115.71799999999996,120.625,115.5630000000001,118.34399999999982,120.57799999999997,125.54700000000003,123.125,115.5150000000001,107.95299999999997,103.14100000000008,93.21900000000005,90.42200000000003,82.92099999999982,80.625,73.0,73.04700000000003,70.57799999999997,70.46900000000005,65.17200000000003,67.95299999999997,70.42200000000003,68.04700000000003,68.07799999999997,70.51600000000008,73.07799999999997,7572.218999999999,25.156898353012526,35
1.8134770059567056,42.735000000000014,50.42199999999997,47.875,47.656000000000006,52.73400000000004,52.79699999999997,62.813000000000045,62.577999999999975,72.93700000000001,90.5,110.64099999999996,120.71900000000005,107.98400000000004,118.20299999999997,118.21900000000005,125.84399999999982,120.81200000000013,115.875,105.45299999999997,103.09400000000005,97.73399999999992,90.82799999999997,83.07900000000018,78.0619999999999,77.85899999999992,73.07900000000018,70.35899999999992,67.78099999999995,73.0630000000001,67.84299999999985,67.86000000000013,68.03099999999995,73.0,70.4380000000001,72.85899999999992,6816.031000000001,25.01651810724742,36
1.7971018450305436,37.625,50.31200000000001,45.15699999999998,50.32800000000003,47.889999999999986,55.43799999999999,60.406000000000006,62.781000000000006,73.125,87.89099999999996,107.95299999999997,117.92200000000003,110.79700000000003,113.20299999999997,118.375,118.17200000000003,125.5619999999999,113.26600000000008,110.28099999999995,98.01600000000008,97.96900000000005,88.04600000000005,82.8599999999999,82.875,73.17200000000003,75.6869999999999,70.26600000000008,70.63999999999987,70.29700000000003,67.95299999999997,70.5,67.9380000000001,70.26600000000008,70.3119999999999,72.79700000000003,7582.969000000001,25.18052791852583,37
1.7810046294120476,37.639999999999986,50.218999999999994,42.81200000000001,50.297000000000025,47.65699999999998,55.5,55.125,65.406,72.75,85.45299999999997,105.375,118.0,110.35900000000004,110.31299999999987,118.28100000000018,118.18799999999987,118.07799999999997,115.46800000000007,105.78199999999993,100.2650000000001,97.93799999999987,85.4530000000002,83.20299999999997,80.625,77.625,72.9380000000001,70.375,70.29599999999982,67.98500000000013,70.21900000000005,70.375,67.63999999999987,73.125,67.92200000000003,72.79700000000003,7500.0470000000005,25.29188934071294,38
1.7710130422682329,35.03200000000001,45.23399999999998,45.14100000000002,47.85899999999998,50.26600000000002,50.43700000000001,60.0,57.672000000000025,70.34399999999994,83.01499999999999,98.20400000000006,115.65599999999995,110.71900000000005,107.9369999999999,110.73400000000015,118.17200000000003,115.70299999999997,115.54700000000003,107.75,102.68799999999987,93.3900000000001,90.57899999999995,82.98399999999992,78.09400000000005,78.09299999999985,72.90700000000015,72.76499999999987,72.9380000000001,70.40599999999995,67.85899999999992,70.32900000000018,70.28099999999995,72.82799999999997,67.67200000000003,73.20299999999997,7078.031000000005,25.123259546839073,39
1.7604712448170943,32.547,40.140000000000015,47.625,42.703,50.31299999999999,50.18700000000001,52.468999999999994,60.42199999999997,65.51600000000008,80.53099999999995,93.125,113.01499999999999,108.11000000000001,108.21900000000005,108.03099999999995,115.85899999999992,115.5630000000001,113.17200000000003,107.84299999999985,100.36000000000013,93.32799999999997,92.9369999999999,85.46900000000005,77.6880000000001,77.65599999999995,75.45299999999997,72.6869999999999,73.04700000000003,70.23500000000013,70.5,70.59299999999985,70.36000000000013,72.8119999999999,70.46900000000005,67.6880000000001,7730.187000000001,24.845530475886395,40
1.7502913788006587,29.89099999999999,40.14099999999999,42.84300000000002,45.39100000000002,45.17199999999997,50.172000000000025,52.71799999999996,60.21900000000005,63.0,75.45299999999997,93.0,108.07799999999997,105.75,105.625,105.76600000000008,115.56299999999987,113.32799999999997,110.46800000000007,108.15699999999993,100.67200000000003,97.82799999999997,90.53100000000018,85.42200000000003,80.125,77.76499999999987,72.84400000000005,75.29700000000003,72.90599999999995,68.1880000000001,72.6869999999999,70.4380000000001,70.26499999999987,70.375,70.3130000000001,72.8119999999999,7836.016,24.745142687236445,41
1.7394925037732578,27.46799999999999,37.56300000000002,45.203,45.218999999999994,45.281000000000006,50.23399999999998,52.5,57.672000000000025,65.29699999999997,72.75,92.75,107.93799999999999,105.57799999999997,100.56200000000001,110.87500000000011,110.51599999999985,112.93700000000013,110.625,105.46900000000005,102.93799999999987,92.96800000000007,90.34400000000005,82.71899999999982,80.65600000000018,80.2349999999999,72.92099999999982,73.1880000000001,69.95299999999997,72.84400000000005,70.60899999999992,70.15599999999995,68.04700000000003,75.61000000000013,68.04700000000003,70.38999999999987,7696.641000000001,25.299532576960214,42
1.7546766553637203,27.687000000000012,40.125,40.234999999999985,45.10900000000001,45.42199999999997,47.64100000000002,50.10899999999998,60.10900000000004,65.29700000000003,75.40699999999993,88.03100000000006,108.23399999999992,102.875,108.03100000000006,105.46899999999994,107.75,113.29700000000003,107.85899999999992,103.0,102.92200000000003,93.125,90.53200000000015,85.5,77.92099999999982,77.92200000000003,73.01600000000008,72.89100000000008,70.1869999999999,70.375,72.90599999999995,70.20299999999997,70.53200000000015,67.88999999999987,73.14100000000008,67.79700000000003,7460.359,25.718850305718767,43
1.7659390941842175,25.10900000000001,37.68799999999999,42.93700000000001,42.56299999999999,45.328,47.889999999999986,50.25,57.78200000000004,60.21800000000002,73.07799999999997,88.125,100.90700000000004,104.96799999999996,100.95399999999995,103.00000000000011,108.17099999999982,113.23500000000013,108.17200000000003,103.10899999999992,100.35899999999992,95.45400000000018,87.65599999999995,85.48399999999992,80.67200000000003,77.625,70.35899999999992,77.84400000000005,70.4380000000001,70.20299999999997,70.35899999999992,70.29700000000003,70.46900000000005,70.51499999999987,70.57900000000018,72.73399999999992,7408.593999999997,25.607625598940068,44
1.7337887419624838,19.969,27.546,32.563,35.18700000000001,37.734999999999985,40.125,47.75000000000003,52.702999999999975,57.98399999999998,65.31300000000005,88.03099999999995,103.18799999999999,118.13999999999999,115.625,113.1880000000001,120.67200000000003,122.84299999999985,118.42200000000003,118.125,108.03099999999995,98.21900000000005,97.8130000000001,87.92200000000003,83.125,80.13999999999987,78.21900000000005,73.01600000000008,75.5619999999999,67.875,72.5630000000001,70.5619999999999,72.78099999999995,75.15700000000015,75.38999999999987,73.0630000000001,8042.828,25.153008038056303,45
1.713325912040734,24.813000000000002,37.84400000000001,42.53099999999998,42.71900000000002,47.795999999999964,47.65700000000004,50.35899999999998,55.468999999999994,62.78100000000006,75.59399999999994,88.125,100.375,105.51499999999999,105.67200000000003,105.89100000000008,110.15599999999995,110.67200000000003,113.15599999999995,103.0,103.0,95.375,87.92200000000003,88.01600000000008,80.5,78.09400000000005,75.53099999999995,70.46900000000005,72.85899999999992,67.96900000000005,70.45299999999997,70.5,72.78099999999995,72.73399999999992,73.03200000000015,70.3119999999999,7976.313,24.956427026888463,46
1.7024077813673466,22.593999999999994,32.828,40.21799999999999,40.15700000000001,45.172,45.327999999999975,50.32800000000003,52.764999999999986,60.343999999999994,65.56299999999999,82.875,93.03100000000006,105.32799999999997,100.625,102.71899999999994,103.2650000000001,110.8599999999999,105.6400000000001,100.81299999999987,103.23400000000015,95.375,93.17200000000003,82.8599999999999,82.73399999999992,78.14100000000008,73.17099999999982,73.0630000000001,72.76600000000008,72.5619999999999,70.57799999999997,72.6880000000001,72.90599999999995,72.75,73.04700000000003,70.51499999999987,7607.343999999999,24.845520567632672,47
