Capacity,delta_3_85_3_86,delta_3_86_3_87,delta_3_87_3_88,delta_3_88_3_89,delta_3_89_3_90,delta_3_90_3_91,delta_3_91_3_92,delta_3_92_3_93,delta_3_93_3_94,delta_3_94_3_95,delta_3_95_3_96,delta_3_96_3_97,delta_3_97_3_98,delta_3_98_3_99,delta_3_99_4_00,delta_4_00_4_01,delta_4_01_4_02,delta_4_02_4_03,delta_4_03_4_04,delta_4_04_4_05,delta_4_05_4_06,delta_4_06_4_07,delta_4_07_4_08,delta_4_08_4_09,delta_4_09_4_10,delta_4_10_4_11,delta_4_11_4_12,delta_4_12_4_13,delta_4_13_4_14,delta_4_14_4_15,delta_4_15_4_16,delta_4_16_4_17,delta_4_17_4_18,delta_4_18_4_19,delta_4_19_4_20,curr_zerotime,temp_mean,charge_cycle
1.8246195526864504,53.10899999999998,51.735000000000014,49.875,61.03099999999995,59.625,62.641000000000076,71.42199999999991,91.79600000000005,110.23500000000001,118.73400000000004,120.81299999999987,114.67200000000003,114.15599999999995,119.7030000000002,115.03099999999995,120.32799999999997,105.31299999999987,98.8280000000002,88.39100000000008,91.82799999999997,85.20299999999997,78.23399999999992,70.3130000000001,81.10899999999992,69.42200000000003,60.6869999999999,72.42200000000003,63.59400000000005,53.766000000000076,65.96799999999985,67.21900000000005,55.71900000000005,65.875,55.922000000000025,68.20299999999997,6407.4529999999995,26.658928893063248,11
1.8142019357673917,48.125,50.21799999999999,49.03199999999998,54.98400000000004,57.781000000000006,65.26599999999996,78.09400000000005,93.17199999999991,116.59300000000007,116.06299999999999,107.43700000000001,115.18799999999987,109.31200000000013,108.70299999999997,106.92200000000003,111.79700000000003,97.96900000000005,93.3119999999999,77.59400000000005,88.4849999999999,80.3900000000001,78.73500000000013,72.32799999999997,64.88999999999987,76.26600000000008,58.641000000000076,59.875,61.13999999999987,68.28099999999995,59.86000000000013,61.077999999999975,51.875,63.391000000000076,66.32799999999997,56.0,6296.922,27.065495235490562,12
1.8137521577549054,48.968999999999994,51.125,53.73400000000004,56.40700000000004,59.15599999999995,66.96900000000005,70.96799999999996,91.36000000000001,115.63999999999999,118.46899999999994,113.82799999999997,113.89100000000008,120.84400000000005,111.21799999999985,122.84400000000005,111.1880000000001,104.60899999999992,99.17200000000003,96.60899999999992,81.9380000000001,84.63999999999987,77.59400000000005,79.65599999999995,71.54700000000003,68.36000000000013,60.03099999999995,61.25,73.17200000000003,64.01499999999987,54.297000000000025,66.45299999999997,56.422000000000025,64.82799999999997,55.11000000000013,67.32799999999997,6313.5470000000005,26.90550683640424,13
1.8134404914735822,49.125,51.45300000000003,57.99999999999994,56.59400000000005,59.360000000000014,62.545999999999935,76.09400000000005,92.125,110.53099999999995,118.87500000000011,114.26599999999985,114.53100000000018,113.6099999999999,119.17200000000003,122.73399999999992,111.34400000000005,104.8119999999999,98.875,87.875,90.86000000000013,84.53099999999995,77.51499999999987,69.79700000000003,71.48500000000013,68.40599999999995,70.14100000000008,61.42099999999982,62.75,64.03200000000015,65.26499999999987,55.4380000000001,67.03099999999677,65.20300000000861,55.45299999999406,56.45299999999406,6294.469000000012,26.866119180457762,14
1.8025980036306504,48.90700000000004,55.42199999999997,54.07800000000003,56.68700000000001,59.56299999999999,62.56200000000001,71.18799999999999,91.68700000000001,110.14099999999996,124.85900000000004,114.28099999999995,114.4380000000001,105.89099999999985,118.70299999999997,122.65600000000018,111.39099999999985,104.46800000000007,99.20299999999997,96.4380000000001,81.67200000000003,84.38999999999987,77.28200000000015,79.59299999999985,71.5,68.59400000000005,60.125,71.84400000000005,62.71900000000005,64.15599999999995,54.483999999999924,66.61000000000013,56.547000000000025,64.96799999999985,66.40700000000015,56.21799999999985,6307.6720000000005,26.726189657896718,15
1.80210690024615,51.968999999999994,50.468999999999994,52.95300000000003,55.71899999999994,58.264999999999986,66.3130000000001,75.0,84.9369999999999,108.26600000000008,123.10899999999992,112.5,112.65700000000015,112.0469999999998,117.5780000000002,122.0469999999998,109.8900000000001,104.07799999999997,108.04700000000003,87.70299999999997,90.125,83.78200000000015,76.75,69.01499999999987,70.875,69.76600000000008,69.46900000000005,60.96799999999985,62.28200000000015,63.5,64.76499999999987,66.04700000000003,56.077999999999975,65.82799999999997,54.702999999999975,66.92200000000003,6325.5470000000005,26.606193277242422,16
1.802579500826209,48.406000000000006,50.656000000000006,57.28099999999995,55.797000000000025,53.922000000000025,66.39099999999996,70.04700000000003,90.35900000000004,114.64099999999996,117.21800000000007,119.39099999999985,105.71900000000005,112.1400000000001,117.68799999999987,113.71900000000005,118.29600000000005,104.03199999999993,98.7650000000001,96.6719999999998,90.01600000000008,74.1869999999999,76.54700000000003,78.625,70.51600000000008,69.73399999999992,69.71900000000005,61.125,62.358999999999924,63.61000000000013,64.88999999999987,55.125,67.48500000000013,55.202999999999975,65.90599999999995,56.03099999999995,6477.938000000001,26.546201911000583,17
1.8030683142834096,52.34300000000002,50.95400000000001,53.54599999999999,56.01599999999996,58.93799999999999,61.843000000000075,75.48500000000001,85.56200000000001,109.03099999999995,117.3599999999999,119.5150000000001,113.07899999999995,112.125,118.0,113.96800000000007,110.03199999999993,104.0,108.0150000000001,87.70299999999997,90.32799999999997,74.5630000000001,76.76600000000008,78.96799999999985,71.0630000000001,69.90599999999995,59.608999999999924,71.21900000000005,62.266000000000076,63.6869999999999,54.11000000000013,66.23399999999992,67.4380000000001,55.125,65.78099999999995,55.827999999999975,6339.687,26.631632743297153,18
1.8027776247196041,49.014999999999986,51.125,53.485000000000014,56.23400000000004,59.108999999999924,62.03200000000004,75.71799999999996,91.0,103.51600000000008,123.70299999999997,113.34400000000005,113.6869999999999,105.125,118.20399999999995,113.75,118.56200000000013,104.0,98.85899999999992,87.82900000000018,90.29599999999982,84.04700000000003,77.0,69.29700000000003,81.21900000000005,59.672000000000025,69.53099999999995,60.891000000000076,62.21799999999985,63.422000000000025,64.89100000000008,66.10899999999992,56.047000000000025,65.98500000000013,54.90599999999995,55.827999999999975,6329.156000000001,26.70707728175734,19
1.8470259949329193,46.125,64.01599999999999,57.15599999999998,52.85900000000004,59.29699999999997,58.688000000000045,66.21899999999994,65.875,84.20300000000009,106.0,132.5619999999999,132.98500000000013,124.34299999999985,126.53200000000015,127.5,134.60899999999992,123.09400000000005,120.15599999999995,105.25,107.3119999999999,88.29700000000003,91.59400000000005,85.25,88.01600000000008,70.35899999999992,70.53099999999995,79.04700000000003,70.875,62.016000000000076,74.03099999999995,64.90599999999995,66.1880000000001,66.88999999999987,64.75,54.96900000000005,6539.562999999999,25.68436398033683,20
1.847417311283644,57.702999999999975,53.45300000000003,55.92199999999997,58.516000000000076,61.875,65.20299999999997,69.04700000000003,83.57799999999997,112.20299999999997,127.8130000000001,131.88999999999987,127.51600000000008,120.78099999999995,127.64100000000008,131.85899999999992,129.32799999999997,106.65699999999993,115.98400000000015,99.01600000000008,83.85899999999992,96.17200000000003,79.57799999999997,81.78099999999995,68.5630000000001,70.29700000000003,71.79599999999982,62.9380000000001,75.20299999999997,54.65599999999995,66.96900000000005,76.79700000000003,65.67200000000003,55.8119999999999,68.09400000000005,57.6880000000001,6548.187000000005,26.027129407437513,21
1.8361774213478947,54.81200000000001,53.68799999999999,56.531000000000006,54.968999999999994,62.28099999999995,65.85900000000004,74.67200000000003,84.57799999999997,113.5,129.39099999999996,133.17200000000003,121.59400000000005,121.75,128.5,124.28099999999995,129.81200000000013,116.15699999999993,107.15599999999995,90.53099999999995,93.625,87.09400000000005,79.73399999999992,81.90599999999995,68.84400000000005,70.45299999999997,72.125,63.36000000000013,64.42200000000003,66.13999999999987,67.25,65.71900000000005,65.6869999999999,66.86000000000013,68.25,57.922000000000025,6540.139999999999,26.11145883998135,22
1.8257807475776242,57.125,52.71799999999996,55.40700000000004,58.01499999999993,61.4380000000001,64.57799999999997,68.28099999999995,87.98400000000004,105.82899999999995,126.38999999999999,137.23500000000013,119.46799999999985,119.6880000000001,126.35899999999992,131.625,120.375,123.375,99.48500000000013,98.0619999999999,92.42200000000003,95.48399999999992,79.125,71.11000000000013,80.04700000000003,69.9369999999999,61.0630000000001,72.73399999999992,63.827999999999975,65.25,66.57799999999997,67.36000000000013,65.125,66.5619999999999,56.608999999999924,57.32900000000018,6413.234,25.726732384914577,23
1.8251136435078368,52.75,55.485000000000014,58.014999999999986,57.01599999999996,60.31200000000001,58.860000000000014,71.875,86.56200000000001,104.01599999999996,130.65600000000006,122.28099999999995,124.42200000000003,125.6880000000001,125.01499999999987,130.36000000000013,119.34399999999982,122.43700000000013,100.14099999999985,106.09300000000007,91.90700000000015,85.25,78.04700000000003,80.34299999999985,71.39100000000008,69.0619999999999,70.78200000000015,61.858999999999924,73.78099999999995,64.59400000000005,65.98399999999992,55.9380000000001,76.57799999999997,54.71900000000005,66.92200000000003,56.84299999999985,6513.1720000000005,25.52376781921504,24
1.8255815042203762,56.031000000000006,55.28199999999998,58.125,57.31200000000001,55.89099999999996,63.28100000000006,71.70299999999997,81.53099999999995,109.29700000000003,124.50000000000011,128.15699999999993,124.60899999999992,118.10900000000015,132.70299999999997,122.375,127.53199999999993,113.48399999999992,109.35900000000015,96.78199999999993,91.40599999999995,85.15599999999995,87.84400000000005,70.15599999999995,81.86000000000013,69.21799999999985,70.92200000000003,62.09400000000005,63.46900000000005,64.5,65.71799999999985,67.23500000000013,65.84400000000005,65.84299999999985,55.6880000000001,68.09400000000005,6456.842999999999,25.443885586759954,25
1.8140311275083907,56.531000000000006,51.875,54.40700000000004,57.28099999999995,60.31200000000001,63.76599999999996,67.29700000000003,86.59400000000005,103.93700000000001,124.40600000000006,135.25,117.9219999999998,118.09400000000005,124.8130000000001,138.67100000000005,110.56299999999987,122.45299999999997,109.375,97.29700000000003,91.71900000000005,85.38999999999987,78.15700000000015,80.29599999999982,71.23500000000013,68.82799999999997,70.5619999999999,72.14100000000008,63.3130000000001,64.625,66.04599999999982,67.1880000000001,65.90599999999995,54.797000000000025,66.92200000000003,56.797000000000025,6489.593999999999,25.386190798123987,26
1.8147691941158939,55.297000000000025,50.843999999999994,57.34299999999996,56.235000000000014,59.10899999999998,62.46900000000005,65.81200000000001,84.90699999999993,102.15600000000006,128.28099999999995,126.59400000000005,122.5619999999999,123.78200000000015,123.71799999999985,129.45400000000018,126.28099999999995,113.15599999999995,98.78099999999995,98.23500000000013,99.5,84.34299999999985,77.42200000000003,79.375,71.36000000000013,69.6869999999999,69.67200000000003,71.5630000000001,62.63999999999987,63.96900000000005,65.25,66.75,67.29700000000003,65.07799999999997,55.172000000000025,56.077999999999975,6491.125,25.320333071240753,27
1.813969388710352,55.514999999999986,54.93799999999999,53.73400000000004,56.54699999999997,55.06200000000001,62.46900000000005,70.54699999999991,80.17200000000003,107.42200000000003,122.625,133.03100000000006,115.84399999999982,124.21900000000005,115.625,129.125,125.56200000000013,112.96899999999982,107.5,98.25000000000023,99.5619999999999,84.45299999999997,77.17200000000003,79.125,71.29700000000003,69.70299999999997,70.0,71.76600000000008,62.827999999999975,64.15599999999995,65.28200000000015,66.8119999999999,67.28099999999995,54.0,66.1880000000001,56.53099999999995,6537.281000000001,25.228781021333962,28
1.802765665167823,55.51600000000002,54.93799999999999,53.781000000000006,52.25,59.12500000000006,62.4369999999999,70.5630000000001,80.29699999999991,102.06200000000001,128.09400000000005,126.5,122.46900000000005,116.125,123.35899999999992,129.35899999999992,125.73500000000013,113.10899999999992,107.73500000000013,98.29599999999982,90.42200000000003,84.07799999999997,86.875,79.48500000000013,71.3119999999999,69.61000000000013,69.9369999999999,61.3130000000001,62.547000000000025,74.51499999999987,54.40599999999995,66.40700000000015,67.79700000000003,65.13999999999987,66.34400000000005,57.0619999999999,6487.25,25.22897415305091,29
1.804077040117352,54.43700000000001,53.53099999999995,52.82800000000003,59.29699999999997,58.235000000000014,61.43700000000001,69.48500000000001,78.93700000000001,105.95299999999997,120.64099999999996,130.92200000000014,121.3119999999999,115.04700000000003,122.23399999999992,128.61000000000013,124.54700000000003,112.59299999999985,106.71900000000005,99.09400000000005,89.17200000000003,83.09400000000005,85.59299999999985,78.48500000000013,70.38999999999987,71.14100000000008,69.3119999999999,70.71900000000005,62.03099999999995,63.53200000000015,64.78099999999995,66.10899999999992,67.4380000000001,55.077999999999975,65.48399999999992,56.5630000000001,6517.686999999994,25.279221429802263,30
1.8518025516704486,57.375,52.92199999999997,55.75,54.422000000000025,53.172000000000025,60.483999999999924,68.1880000000001,77.21899999999994,87.51499999999999,116.73500000000001,126.73400000000004,124.20299999999997,119.375,119.5630000000001,125.88999999999987,122.03199999999993,118.78100000000018,113.17200000000003,99.9369999999999,105.20299999999997,90.89100000000008,84.75,77.625,80.01600000000008,71.28099999999995,68.54700000000003,70.13999999999987,71.86000000000013,62.922000000000025,64.21799999999985,65.375,67.0,65.53200000000015,66.40599999999995,55.983999999999924,6467.843999999999,25.641797326008003,31
1.8307038456739428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.875,23.98433170725423,32
1.8199041089501267,52.98399999999998,55.406000000000006,55.18799999999999,55.43700000000001,60.45399999999995,60.42100000000005,70.25,85.43799999999999,105.625,120.9369999999999,130.6880000000001,123.03099999999995,118.07799999999997,125.6880000000001,125.71900000000005,125.85899999999992,110.35899999999992,102.875,97.875,92.92200000000003,82.9380000000001,82.85899999999992,77.9380000000001,72.875,70.45299999999997,65.42200000000003,65.35899999999992,65.48399999999992,65.51600000000008,63.047000000000025,68.0,60.03099999999995,68.07799999999997,58.03099999999995,60.172000000000025,6306.281999999999,25.564345209269526,33
1.8093079637028517,52.875,52.81299999999999,58.04699999999997,52.68700000000001,60.485000000000014,62.922000000000025,67.81200000000001,85.57799999999997,105.42200000000003,125.70299999999997,128.438,120.4369999999999,120.40600000000018,120.70399999999995,125.4369999999999,120.73400000000015,113.43799999999987,102.76600000000008,97.75,88.13999999999987,88.1880000000001,80.625,73.10899999999992,75.21900000000005,70.375,65.25,67.54700000000003,63.0,65.5,65.32799999999997,63.09400000000005,62.75,65.42099999999982,62.84400000000005,59.40599999999995,6398.422,25.618127983229357,34
1.80460990458052,55.327999999999975,52.718999999999994,52.843999999999994,57.781000000000006,55.18700000000001,63.06299999999999,70.29700000000003,77.81200000000001,103.09399999999994,128.312,125.59400000000005,120.56299999999987,115.5,120.53100000000018,128.17200000000003,118.3119999999999,113.03199999999993,107.85900000000015,98.29700000000003,85.34400000000005,88.09299999999985,80.51600000000008,75.625,73.09400000000005,70.40599999999995,68.07799999999997,65.125,60.327999999999975,65.51600000000008,65.40599999999995,65.5630000000001,65.5,65.48399999999992,58.40599999999995,61.625,6422.671999999999,25.279700694342928,35
1.7993770651972192,52.922,52.65699999999998,52.79599999999999,55.20400000000001,57.87500000000006,62.577999999999975,65.375,80.38999999999999,98.15700000000004,120.60899999999992,128.15600000000006,118.20299999999997,118.21900000000005,123.39099999999985,125.78100000000018,118.40599999999995,113.03099999999995,103.04700000000003,97.78199999999993,90.81200000000013,88.125,78.0630000000001,75.34299999999985,75.46900000000005,70.5,67.79700000000003,62.952999999999975,65.3130000000001,65.34299999999985,62.98500000000013,65.42200000000003,67.98399999999992,65.28099999999995,61.28099999999995,56.61000000000013,6527.405999999999,24.990625528136693,36
1.7884432335370462,55.23400000000001,52.85899999999998,52.922000000000025,52.92199999999997,57.87500000000006,60.26599999999996,68.07799999999997,77.81200000000001,100.375,125.5,120.87500000000011,120.78199999999993,118.20299999999997,123.21900000000005,118.17100000000005,125.875,110.28199999999993,103.07799999999997,95.42200000000003,93.09299999999985,82.84400000000005,82.89100000000008,78.21900000000005,73.13999999999987,70.28099999999995,65.34400000000005,68.03099999999995,62.922000000000025,62.922000000000025,65.42200000000003,65.21900000000005,65.25,62.76499999999987,61.875,61.86000000000013,6528.218999999999,25.214056991093866,37
1.7829230484252723,55.422000000000025,47.781000000000006,55.218999999999994,55.389999999999986,57.75,57.84400000000005,67.70299999999997,80.40699999999993,100.34300000000007,127.92200000000003,123.07799999999997,115.40699999999993,115.7650000000001,120.75,125.34400000000005,115.71899999999982,110.54700000000003,107.85900000000015,95.6869999999999,90.5,83.1880000000001,82.90599999999995,75.17200000000003,75.51600000000008,67.96799999999985,65.25,67.82900000000018,62.71799999999985,65.25,62.766000000000076,63.09400000000005,67.875,63.15599999999995,61.6869999999999,59.11000000000013,6422.468999999999,25.379260720624288,38
1.7730337158018288,52.71799999999999,50.18799999999999,50.45300000000003,55.218999999999994,55.21800000000002,62.718999999999994,65.29700000000003,78.0,95.45299999999997,123.17200000000003,128.20299999999986,113.40600000000018,115.81299999999987,118.15599999999995,120.5,120.36000000000013,110.375,105.60899999999992,95.64100000000008,88.1869999999999,88.03099999999995,80.61000000000013,77.95299999999997,72.78099999999995,70.40599999999995,65.36000000000013,65.32799999999997,62.76499999999987,65.23500000000013,65.26499999999987,65.3130000000001,62.90599999999995,66.32799999999997,59.077999999999975,61.59400000000005,6585.405999999994,25.130014979523555,39
1.773037755078937,52.65599999999998,50.235000000000014,50.34300000000002,54.90699999999998,55.31200000000001,60.45300000000003,62.985000000000014,78.0,95.63999999999999,115.56299999999999,125.65599999999995,118.39100000000008,113.125,118.1869999999999,120.51600000000008,118.10899999999992,110.3130000000001,105.84299999999985,95.46900000000005,90.48400000000015,87.76599999999985,80.1880000000001,75.38999999999987,75.26600000000008,68.0,67.71900000000005,67.96799999999985,63.03200000000015,65.51499999999987,62.53099999999995,65.40700000000015,65.32799999999997,63.858999999999924,64.3130000000001,59.0619999999999,6586.563,24.93341844360237,40
1.7678721106662054,52.90599999999998,47.703,52.70300000000003,52.76599999999996,55.422000000000025,57.702999999999975,65.45299999999997,75.53100000000006,92.98500000000001,115.43700000000001,123.32799999999997,116.03099999999995,118.15699999999993,115.75,118.0780000000002,118.13999999999987,110.76600000000008,107.70299999999997,90.64100000000008,95.51499999999987,82.64100000000008,82.8130000000001,77.71799999999985,72.76600000000008,68.04700000000003,67.92200000000003,67.90599999999995,62.875,62.6869999999999,65.34400000000005,65.26600000000008,62.8119999999999,64.1880000000001,64.20299999999997,61.672000000000025,6652.4220000000005,24.818872196423328,41
1.7623150704093087,52.625,47.76599999999996,52.75,52.51500000000004,55.202999999999975,57.688000000000045,65.29699999999991,78.04700000000003,95.13999999999999,112.96900000000005,125.70299999999997,115.95300000000009,115.40699999999993,115.46800000000007,120.70299999999997,115.56299999999987,107.95299999999997,105.4530000000002,95.2969999999998,93.0780000000002,85.6099999999999,77.73399999999992,78.04700000000003,72.8119999999999,70.32799999999997,67.76600000000008,62.78099999999995,65.40700000000015,65.51499999999987,65.48500000000013,62.983999999999924,65.9369999999999,64.34400000000005,61.641000000000076,59.047000000000025,6578.656000000001,25.339038168965242,42
1.7676172924938447,50.156000000000006,50.48400000000001,50.17199999999997,55.14100000000002,55.09300000000002,57.70399999999995,65.46800000000007,77.875,98.18799999999999,118.09399999999994,117.98400000000004,120.53099999999995,110.26600000000008,118.35899999999992,117.96900000000005,115.57799999999997,107.96900000000005,100.67200000000003,97.92200000000003,90.67099999999982,85.45400000000018,80.42099999999982,75.40700000000015,70.1869999999999,70.375,65.34400000000005,65.15599999999995,65.48500000000013,65.63999999999987,62.766000000000076,65.54700000000003,61.077999999999975,67.0,59.03099999999995,59.375,6563.469000000001,25.749708623961578,43
1.762668359743147,50.125,47.90599999999998,50.375,52.75,55.25,60.235000000000014,65.50000000000006,78.03099999999995,90.76599999999996,120.45300000000009,123.35899999999992,113.09400000000005,110.70299999999997,118.04700000000003,118.15599999999995,110.71900000000005,110.48399999999992,105.125,93.0630000000001,90.79700000000003,82.71799999999985,80.29700000000003,77.86000000000013,70.375,70.35899999999992,67.82799999999997,65.25,65.42200000000003,57.952999999999975,68.03099999999995,63.047000000000025,63.766000000000076,64.26499999999987,61.547000000000025,61.6880000000001,6547.2500000000055,25.66828085205885,44
1.7517304870664143,52.625,50.297000000000025,52.702999999999975,50.375,58.031000000000006,55.235000000000014,62.811999999999955,70.40600000000006,85.625,108.0,128.09399999999994,120.71900000000005,115.75,115.54700000000003,123.0619999999999,120.8130000000001,113.09299999999985,108.07900000000018,103.0619999999999,93.0630000000001,87.71799999999985,85.78200000000015,75.54599999999982,75.54700000000003,70.17200000000003,70.3130000000001,67.88999999999987,67.79700000000003,65.11000000000013,65.28099999999995,68.03099999999995,64.46900000000005,64.13999999999987,64.1880000000001,61.547000000000025,6595.343999999999,25.234505476960837,45
1.7418496047960008,50.203,47.656000000000006,52.718999999999994,50.31299999999999,52.93700000000001,60.468999999999994,62.827999999999975,72.89100000000008,93.10899999999992,115.51600000000008,118.07799999999997,116.01499999999999,112.9380000000001,118.0469999999998,120.67200000000003,110.56200000000013,108.06299999999987,102.78100000000018,98.13999999999987,90.48500000000013,85.60899999999992,80.65599999999995,75.53200000000015,72.95299999999997,70.25,67.875,63.047000000000025,65.42200000000003,62.733999999999924,65.17200000000003,65.46900000000005,65.26499999999987,64.4380000000001,61.5,61.71799999999985,6610.7499999999945,25.058878843440286,46
